id,genre,genre_id
tm319139,drama,3
tm319139,romance,1
ts78291,drama,3
ts78291,thriller,7
ts78291,action,6
ts78291,crime,2
ts82565,drama,3
ts82565,thriller,7
tm943790,romance,1
tm943790,drama,3
tm943790,war,8
tm838876,action,6
tm838876,comedy,4
ts80042,action,6
ts80042,scifi,17
ts80042,comedy,4
ts80042,drama,3
tm411288,thriller,7
tm411288,crime,2
tm411288,drama,3
tm221225,comedy,4
tm221225,music,5
tm221225,action,6
tm863351,drama,3
tm863351,thriller,7
tm324753,comedy,4
tm363103,documentation,14
tm363103,history,9
tm406098,drama,3
tm406098,romance,1
tm406098,music,5
tm406098,european,13
tm362047,comedy,4
tm362264,drama,3
tm211554,scifi,17
tm211554,thriller,7
tm211554,horror,15
tm211554,action,6
tm407714,comedy,4
tm407714,european,13
ts57281,animation,16
ts57281,comedy,4
ts57281,family,10
ts57281,fantasy,11
ts82564,drama,3
ts82564,comedy,4
tm454156,comedy,4
tm454156,romance,1
tm454156,european,13
ts78590,drama,3
ts78590,thriller,7
ts78590,crime,2
ts121489,drama,3
ts121489,horror,15
ts121489,thriller,7
tm983784,horror,15
tm983784,thriller,7
tm193211,drama,3
tm193211,comedy,4
tm193211,romance,1
tm193211,documentation,14
tm193211,european,13
ts74816,comedy,4
ts74816,drama,3
ts74816,crime,2
tm320727,comedy,4
tm320727,documentation,14
tm1082974,documentation,14
tm1082974,music,5
tm480647,drama,3
tm480647,documentation,14
tm346398,comedy,4
tm346398,documentation,14
tm346867,comedy,4
tm372318,crime,2
tm372318,comedy,4
tm372318,european,13
tm425884,documentation,14
tm322210,comedy,4
tm322210,european,13
tm451512,thriller,7
tm451512,action,6
tm451512,drama,3
ts84904,scifi,17
ts84904,fantasy,11
ts84904,crime,2
ts84904,drama,3
tm362881,fantasy,11
tm362881,animation,16
tm362881,drama,3
tm362881,family,10
tm322569,comedy,4
tm322569,documentation,14
ts80035,scifi,17
ts80035,thriller,7
ts80035,drama,3
ts80035,horror,15
ts57213,scifi,17
ts57213,drama,3
ts57213,animation,16
ts57213,fantasy,11
ts57213,family,10
ts57213,horror,15
ts57213,action,6
ts217891,scifi,17
ts217891,action,6
ts217891,animation,16
ts217891,fantasy,11
tm375962,drama,3
tm366972,crime,2
tm366972,drama,3
tm366972,action,6
tm372917,documentation,14
tm372917,european,13
ts78507,comedy,4
ts78507,drama,3
ts57291,drama,3
ts55232,action,6
ts55232,scifi,17
ts55232,animation,16
tm409456,drama,3
tm157062,thriller,7
tm157062,crime,2
tm157062,action,6
tm998188,comedy,4
ts89014,scifi,17
ts89014,comedy,4
ts89014,family,10
ts89014,fantasy,11
ts89014,drama,3
ts89014,animation,16
ts89014,action,6
ts57985,comedy,4
ts57985,drama,3
ts57985,family,10
ts57985,action,6
ts57985,documentation,14
ts98252,animation,16
ts98252,comedy,4
ts98252,family,10
tm436266,drama,3
tm436266,action,6
tm436266,documentation,14
tm364769,drama,3
tm323195,comedy,4
tm323195,documentation,14
tm404569,comedy,4
tm404569,drama,3
tm404569,family,10
tm361633,comedy,4
ts121176,horror,15
ts121176,music,5
ts121176,animation,16
ts121176,comedy,4
ts121176,family,10
ts121176,fantasy,11
ts121176,scifi,17
ts98316,documentation,14
tm362098,drama,3
tm362098,thriller,7
tm362098,european,13
ts88394,documentation,14
ts88394,family,10
ts121189,history,9
ts121189,documentation,14
ts74928,documentation,14
ts74928,history,9
ts74928,war,8
ts74928,european,13
ts98340,western,12
ts52950,comedy,4
ts52950,drama,3
tm414676,drama,3
tm414676,music,5
tm414676,documentation,14
tm414220,romance,1
tm414220,comedy,4
tm368241,drama,3
tm368241,comedy,4
tm368241,romance,1
ts98353,animation,16
tm282988,comedy,4
tm282988,european,13
ts98110,animation,16
ts56038,comedy,4
ts56038,documentation,14
ts74931,action,6
ts74931,comedy,4
ts74931,family,10
ts74931,animation,16
tm353875,comedy,4
tm353875,drama,3
tm950444,drama,3
tm950444,family,10
tm950444,sport,18
ts81858,comedy,4
ts81858,family,10
ts81858,animation,16
ts81858,drama,3
ts81858,horror,15
ts81858,thriller,7
tm327708,romance,1
tm327708,comedy,4
ts54010,comedy,4
ts54010,drama,3
ts54010,fantasy,11
ts54010,romance,1
ts84056,drama,3
ts79182,drama,3
ts79182,thriller,7
ts79182,crime,2
tm452767,drama,3
tm452767,romance,1
tm452767,comedy,4
tm368040,thriller,7
tm368040,fantasy,11
tm368040,scifi,17
tm368040,drama,3
tm368040,romance,1
tm352243,documentation,14
tm352243,crime,2
ts80410,comedy,4
ts80410,drama,3
tm429186,drama,3
tm429186,european,13
tm324124,comedy,4
tm414887,romance,1
tm414887,comedy,4
tm414887,drama,3
ts79422,reality,19
ts79422,comedy,4
tm438502,documentation,14
tm438502,european,13
tm419733,thriller,7
tm419733,drama,3
tm352863,horror,15
tm244041,comedy,4
tm358949,romance,1
tm358949,drama,3
tm358949,family,10
tm358949,comedy,4
tm897466,animation,16
tm897466,thriller,7
tm897466,history,9
tm897466,drama,3
tm897466,sport,18
tm320670,animation,16
tm320670,drama,3
tm320670,western,12
tm320670,european,13
tm361312,fantasy,11
tm361312,comedy,4
tm361312,family,10
tm283581,thriller,7
tm283581,action,6
tm283581,comedy,4
tm283581,crime,2
tm283581,drama,3
tm324806,documentation,14
ts57913,drama,3
ts57913,romance,1
tm353046,comedy,4
tm353046,documentation,14
tm1030241,crime,2
tm1030241,thriller,7
tm328175,comedy,4
tm328175,european,13
tm300440,horror,15
tm300440,comedy,4
tm300440,european,13
ts54112,drama,3
ts82327,scifi,17
ts82327,comedy,4
ts82327,family,10
ts82327,animation,16
ts76382,action,6
ts76382,crime,2
ts76382,animation,16
ts76382,thriller,7
ts76382,family,10
tm332071,thriller,7
tm332071,horror,15
tm332071,comedy,4
ts86946,scifi,17
ts86946,romance,1
tm324588,comedy,4
tm324588,documentation,14
ts83213,drama,3
ts83213,history,9
ts83213,romance,1
ts81632,horror,15
ts81632,drama,3
ts77525,documentation,14
ts77525,comedy,4
ts77525,history,9
tm353627,comedy,4
tm430660,horror,15
tm325610,comedy,4
tm325610,documentation,14
ts84341,drama,3
tm363329,romance,1
ts76869,drama,3
ts76869,animation,16
ts76869,scifi,17
ts76869,fantasy,11
ts76869,romance,1
ts78080,drama,3
ts78080,comedy,4
tm518467,family,10
tm518467,fantasy,11
tm518467,animation,16
tm518467,comedy,4
tm518467,european,13
ts76540,animation,16
ts76540,comedy,4
tm1045741,drama,3
tm1045741,family,10
ts89251,drama,3
tm246330,thriller,7
tm246330,action,6
tm246330,romance,1
tm344995,documentation,14
tm344995,history,9
ts77474,drama,3
ts77474,action,6
ts77474,history,9
ts77474,romance,1
ts77474,war,8
ts75138,drama,3
ts58442,drama,3
ts58442,fantasy,11
ts58442,romance,1
tm376421,action,6
ts76753,comedy,4
ts76753,romance,1
ts76753,fantasy,11
ts76753,horror,15
tm456074,drama,3
tm374357,drama,3
tm374357,family,10
tm374357,sport,18
tm429174,drama,3
tm429174,history,9
tm429174,thriller,7
tm429174,action,6
tm429174,crime,2
tm429174,european,13
ts77795,comedy,4
tm426117,drama,3
tm426117,european,13
tm518107,drama,3
tm348191,drama,3
tm348191,comedy,4
tm348191,romance,1
tm327619,comedy,4
ts248736,drama,3
tm360763,drama,3
tm360763,romance,1
ts82860,drama,3
ts8614,drama,3
ts8614,action,6
ts41114,drama,3
ts82475,drama,3
ts82475,family,10
ts39465,drama,3
ts39465,comedy,4
ts39465,romance,1
ts82582,drama,3
ts82582,action,6
ts57814,action,6
ts57814,animation,16
ts57814,drama,3
ts57814,thriller,7
tm429208,animation,16
tm429208,action,6
tm429208,family,10
tm429208,scifi,17
tm429208,comedy,4
ts77011,drama,3
ts77011,comedy,4
ts77011,romance,1
ts78305,crime,2
ts78305,drama,3
ts78305,thriller,7
ts82913,drama,3
ts82913,history,9
ts82913,crime,2
tm327926,documentation,14
tm409817,romance,1
tm409817,drama,3
tm409817,european,13
ts77014,war,8
ts77014,drama,3
ts77014,action,6
ts77014,thriller,7
tm348919,documentation,14
tm427143,thriller,7
tm427143,crime,2
tm427143,action,6
tm332500,comedy,4
tm332500,romance,1
ts84328,scifi,17
ts84328,family,10
ts84328,fantasy,11
ts80208,drama,3
ts80208,crime,2
ts80208,thriller,7
ts80208,action,6
tm305112,drama,3
tm305112,action,6
tm305112,history,9
tm305112,war,8
tm305112,thriller,7
ts56251,scifi,17
ts56251,animation,16
ts56251,action,6
ts56251,drama,3
ts84542,drama,3
ts84542,comedy,4
ts86089,drama,3
ts86089,thriller,7
ts86089,horror,15
tm337040,comedy,4
tm337040,documentation,14
tm420334,comedy,4
tm420334,drama,3
ts74959,reality,19
ts74959,comedy,4
ts119220,documentation,14
ts81885,comedy,4
ts81885,drama,3
ts81885,crime,2
ts81885,documentation,14
tm345960,comedy,4
ts90941,comedy,4
ts90941,family,10
tm327636,comedy,4
tm327636,documentation,14
ts57116,documentation,14
tm458127,documentation,14
tm458127,thriller,7
ts119730,animation,16
tm361770,comedy,4
ts75355,crime,2
ts75355,action,6
ts75355,european,13
tm458893,comedy,4
tm458893,romance,1
tm458893,european,13
ts97584,documentation,14
ts74805,None,20
tm368538,comedy,4
tm368538,european,13
ts79988,scifi,17
ts79988,action,6
ts79988,animation,16
ts79988,drama,3
ts79988,fantasy,11
ts79988,music,5
ts79988,romance,1
tm847805,crime,2
tm847805,action,6
tm847805,comedy,4
tm847805,drama,3
tm349803,comedy,4
tm349803,documentation,14
tm349138,documentation,14
ts118696,fantasy,11
ts118696,scifi,17
ts118696,animation,16
ts118696,action,6
ts118696,comedy,4
tm421776,documentation,14
tm313424,comedy,4
tm313424,drama,3
ts80342,crime,2
ts78801,action,6
ts78801,comedy,4
ts78801,drama,3
ts78801,sport,18
tm886086,thriller,7
tm886086,action,6
tm328052,drama,3
tm328052,sport,18
tm328052,european,13
tm349418,comedy,4
tm349418,romance,1
ts41995,reality,19
tm920320,documentation,14
tm479933,drama,3
tm366143,drama,3
tm366143,comedy,4
tm351216,documentation,14
tm456667,action,6
ts82849,drama,3
ts82849,comedy,4
tm420989,comedy,4
ts91034,war,8
ts91034,scifi,17
ts91034,drama,3
ts78558,reality,19
tm347821,drama,3
ts88469,drama,3
ts88469,crime,2
ts88469,thriller,7
ts119087,animation,16
ts119087,family,10
tm922407,drama,3
tm922407,comedy,4
tm1086874,action,6
tm1086874,comedy,4
tm1086874,drama,3
tm1086874,fantasy,11
tm1086874,scifi,17
tm352033,documentation,14
tm352033,european,13
ts75749,comedy,4
ts75749,drama,3
ts75749,romance,1
tm348993,thriller,7
tm348993,history,9
tm348993,crime,2
tm348993,drama,3
tm348993,european,13
tm358239,comedy,4
tm347530,music,5
tm347530,documentation,14
ts75491,documentation,14
tm347850,romance,1
tm347850,drama,3
tm347850,sport,18
tm453098,thriller,7
tm453098,crime,2
tm453098,horror,15
tm514257,crime,2
tm514257,thriller,7
tm514257,european,13
tm514494,crime,2
tm514494,thriller,7
tm514494,european,13
tm348568,comedy,4
tm348568,documentation,14
ts81734,action,6
ts76956,comedy,4
tm349529,documentation,14
tm348281,documentation,14
tm348281,drama,3
tm459024,documentation,14
tm459024,european,13
ts88312,drama,3
ts88312,music,5
ts88312,thriller,7
tm413266,comedy,4
tm413266,family,10
ts75357,scifi,17
ts75357,animation,16
ts75357,fantasy,11
ts78789,drama,3
ts78789,thriller,7
ts76245,documentation,14
ts79813,thriller,7
ts79813,crime,2
ts79813,drama,3
ts79813,romance,1
tm348845,comedy,4
tm429172,thriller,7
tm429172,crime,2
tm429172,war,8
tm429172,action,6
tm429172,drama,3
tm429172,european,13
ts75750,comedy,4
ts75750,romance,1
tm415875,drama,3
tm415875,comedy,4
tm415875,european,13
ts75718,scifi,17
ts75718,action,6
ts75718,animation,16
ts75718,comedy,4
ts75718,fantasy,11
tm351214,documentation,14
tm351214,crime,2
tm351214,sport,18
ts75477,documentation,14
ts75477,crime,2
ts81596,war,8
ts81596,drama,3
ts81596,thriller,7
tm465408,drama,3
tm371212,romance,1
tm348175,comedy,4
tm474862,drama,3
tm474862,sport,18
tm478147,drama,3
tm478147,comedy,4
ts84335,drama,3
ts84335,crime,2
ts84335,thriller,7
ts84010,drama,3
ts84010,thriller,7
ts88262,war,8
ts88262,thriller,7
tm460948,romance,1
tm460948,comedy,4
tm366973,comedy,4
tm366973,documentation,14
tm479734,comedy,4
tm479734,drama,3
tm376015,animation,16
tm376015,fantasy,11
tm376015,scifi,17
tm376015,action,6
tm376015,comedy,4
tm368448,documentation,14
tm368448,european,13
tm432327,drama,3
tm353247,drama,3
tm353247,romance,1
tm353247,comedy,4
ts83107,scifi,17
ts83107,drama,3
ts83107,horror,15
tm409494,comedy,4
ts83970,drama,3
ts83970,sport,18
ts84833,scifi,17
ts84833,drama,3
ts84833,fantasy,11
ts84833,horror,15
ts84833,thriller,7
ts84833,family,10
ts79856,scifi,17
ts79856,animation,16
ts79856,action,6
ts79856,fantasy,11
ts79856,horror,15
tm361505,family,10
tm361505,fantasy,11
tm361505,comedy,4
ts82912,crime,2
ts82912,drama,3
ts82912,thriller,7
tm351688,comedy,4
tm351688,documentation,14
tm450673,comedy,4
ts82398,drama,3
ts82398,scifi,17
ts82398,comedy,4
ts84645,documentation,14
ts84645,war,8
tm427465,music,5
tm427465,documentation,14
tm227523,romance,1
tm227523,drama,3
tm227523,sport,18
tm227523,thriller,7
tm406111,action,6
tm406111,comedy,4
ts75772,reality,19
ts75772,comedy,4
ts75772,documentation,14
ts75772,european,13
tm325325,documentation,14
tm464351,drama,3
tm464351,thriller,7
tm464351,crime,2
tm361998,thriller,7
tm361998,war,8
tm361998,drama,3
tm361998,action,6
tm361998,scifi,17
tm361998,european,13
tm995893,documentation,14
tm367065,documentation,14
tm408892,thriller,7
tm408892,european,13
tm1111987,drama,3
tm1111987,history,9
tm1111987,thriller,7
tm359103,drama,3
tm359103,crime,2
tm350971,drama,3
tm350971,thriller,7
tm350971,history,9
ts70631,scifi,17
ts70631,animation,16
ts70631,drama,3
ts70631,fantasy,11
tm367613,romance,1
tm367613,sport,18
tm367613,comedy,4
ts82419,drama,3
tm824477,family,10
tm824477,fantasy,11
tm824477,scifi,17
tm824477,romance,1
tm824477,animation,16
tm824477,comedy,4
ts81036,comedy,4
ts81036,family,10
tm359150,drama,3
tm359150,comedy,4
tm359150,european,13
ts78217,comedy,4
ts80993,scifi,17
ts81884,war,8
ts81884,crime,2
ts81884,drama,3
ts81884,thriller,7
ts81884,european,13
tm353791,drama,3
tm353791,comedy,4
tm512751,drama,3
tm450832,action,6
tm450832,drama,3
tm450832,thriller,7
tm450832,crime,2
tm450832,european,13
tm352951,thriller,7
tm352951,crime,2
ts78031,drama,3
ts78031,crime,2
ts78031,european,13
ts76511,reality,19
ts76511,european,13
tm473502,drama,3
tm473502,history,9
tm473502,sport,18
tm354136,comedy,4
ts86497,drama,3
ts86497,comedy,4
ts76486,drama,3
ts76486,romance,1
tm371380,comedy,4
tm371380,drama,3
tm371380,thriller,7
tm463217,drama,3
tm408871,comedy,4
tm408871,european,13
tm409376,drama,3
tm409376,thriller,7
tm409376,crime,2
ts35426,animation,16
ts35426,european,13
tm407775,romance,1
tm407775,drama,3
tm407775,european,13
tm449195,drama,3
tm449195,history,9
tm351181,drama,3
tm351181,comedy,4
tm351171,comedy,4
tm349273,romance,1
tm349273,drama,3
tm412489,drama,3
ts77852,comedy,4
ts77852,romance,1
ts77852,animation,16
ts77852,family,10
ts77852,fantasy,11
tm352705,comedy,4
tm817504,horror,15
tm817504,thriller,7
tm817504,drama,3
tm893480,action,6
tm893480,crime,2
tm893480,scifi,17
tm893480,thriller,7
ts86908,drama,3
ts86908,crime,2
ts86908,thriller,7
ts86908,action,6
ts86908,comedy,4
tm849003,fantasy,11
tm849003,action,6
tm849003,thriller,7
tm511940,crime,2
tm511940,drama,3
tm511940,comedy,4
tm511991,romance,1
tm889629,drama,3
tm889629,sport,18
ts80856,scifi,17
ts80856,thriller,7
ts80856,drama,3
ts80856,horror,15
ts80856,fantasy,11
ts76509,documentation,14
ts79660,scifi,17
ts79660,family,10
ts79660,fantasy,11
ts79660,horror,15
ts79660,thriller,7
ts79660,drama,3
ts76603,drama,3
ts76603,scifi,17
ts76603,thriller,7
ts76603,fantasy,11
tm372061,comedy,4
tm372061,drama,3
tm372061,family,10
tm372061,sport,18
tm352865,comedy,4
tm352865,documentation,14
tm356666,comedy,4
tm356666,documentation,14
tm403197,drama,3
tm358188,comedy,4
tm1022893,action,6
tm1022893,fantasy,11
ts83555,scifi,17
ts83555,drama,3
ts83555,romance,1
tm357272,documentation,14
tm357272,music,5
tm465427,action,6
tm465427,crime,2
tm465427,drama,3
tm465427,thriller,7
ts80059,documentation,14
ts80059,european,13
tm370530,drama,3
tm370530,sport,18
tm897418,drama,3
tm897418,history,9
tm454879,action,6
tm454879,crime,2
ts77600,comedy,4
tm423666,scifi,17
tm423666,drama,3
tm423666,action,6
tm423666,thriller,7
ts116814,thriller,7
ts116814,drama,3
tm424032,comedy,4
tm424032,drama,3
tm368284,comedy,4
tm430090,crime,2
tm430090,action,6
tm430090,drama,3
tm376709,comedy,4
tm414746,comedy,4
tm416134,comedy,4
tm371622,comedy,4
tm407318,comedy,4
tm423802,comedy,4
tm369452,comedy,4
tm369210,comedy,4
tm408257,comedy,4
tm369453,comedy,4
tm426367,comedy,4
ts225522,drama,3
tm367105,comedy,4
tm357820,horror,15
