id,type,type_id
tm919869,MOVIE,1
ts90019,SHOW,2
tm426202,MOVIE,1
tm848995,MOVIE,1
ts85659,SHOW,2
tm363088,MOVIE,1
ts80671,SHOW,2
tm1046932,MOVIE,1
tm1018427,MOVIE,1
tm452867,MOVIE,1
tm358813,MOVIE,1
tm478967,MOVIE,1
ts79234,SHOW,2
ts82372,SHOW,2
ts81331,SHOW,2
tm510525,MOVIE,1
ts77955,SHOW,2
tm369079,MOVIE,1
tm364206,MOVIE,1
tm434008,MOVIE,1
ts82160,SHOW,2
tm368310,MOVIE,1
tm363922,MOVIE,1
ts77799,SHOW,2
ts82915,SHOW,2
ts84200,SHOW,2
ts79229,SHOW,2
tm435916,MOVIE,1
ts87248,SHOW,2
ts77467,SHOW,2
tm372486,MOVIE,1
tm450375,MOVIE,1
ts77545,SHOW,2
ts82739,SHOW,2
tm244310,MOVIE,1
tm369433,MOVIE,1
tm478962,MOVIE,1
ts57196,SHOW,2
tm321149,MOVIE,1
tm859143,MOVIE,1
tm443034,MOVIE,1
ts77518,SHOW,2
ts77787,SHOW,2
ts79926,SHOW,2
tm478701,MOVIE,1
tm442354,MOVIE,1
ts95997,SHOW,2
ts77824,SHOW,2
tm375912,MOVIE,1
tm823355,MOVIE,1
tm405738,MOVIE,1
tm371882,MOVIE,1
tm362878,MOVIE,1
tm911973,MOVIE,1
tm372969,MOVIE,1
tm336084,MOVIE,1
tm368441,MOVIE,1
tm405637,MOVIE,1
tm351505,MOVIE,1
tm366383,MOVIE,1
ts54028,SHOW,2
ts78382,SHOW,2
ts95855,SHOW,2
ts85660,SHOW,2
tm446480,MOVIE,1
ts77957,SHOW,2
ts78353,SHOW,2
ts78206,SHOW,2
ts81856,SHOW,2
ts78707,SHOW,2
tm405901,MOVIE,1
ts77783,SHOW,2
ts58367,SHOW,2
tm368006,MOVIE,1
tm478654,MOVIE,1
tm430426,MOVIE,1
ts79045,SHOW,2
ts78099,SHOW,2
ts221904,SHOW,2
tm433381,MOVIE,1
tm372035,MOVIE,1
ts78298,SHOW,2
ts79679,SHOW,2
tm370472,MOVIE,1
tm370628,MOVIE,1
tm375302,MOVIE,1
ts78767,SHOW,2
ts78444,SHOW,2
ts76646,SHOW,2
tm374395,MOVIE,1
ts78145,SHOW,2
ts75887,SHOW,2
tm1127695,MOVIE,1
tm369594,MOVIE,1
tm371741,MOVIE,1
ts77770,SHOW,2
ts114080,SHOW,2
ts79157,SHOW,2
tm370440,MOVIE,1
ts85968,SHOW,2
ts81646,SHOW,2
ts113506,SHOW,2
ts79707,SHOW,2
ts83457,SHOW,2
ts79546,SHOW,2
tm357708,MOVIE,1
ts95569,SHOW,2
tm373873,MOVIE,1
tm855600,MOVIE,1
ts84663,SHOW,2
ts90869,SHOW,2
ts113109,SHOW,2
tm852172,MOVIE,1
tm850404,MOVIE,1
tm370144,MOVIE,1
ts78692,SHOW,2
tm369315,MOVIE,1
tm425748,MOVIE,1
tm371619,MOVIE,1
ts80479,SHOW,2
tm843958,MOVIE,1
tm847623,MOVIE,1
ts113031,SHOW,2
tm374216,MOVIE,1
tm417392,MOVIE,1
ts95572,SHOW,2
tm404856,MOVIE,1
ts31514,SHOW,2
tm452851,MOVIE,1
ts113842,SHOW,2
ts87224,SHOW,2
ts85618,SHOW,2
ts88471,SHOW,2
tm373864,MOVIE,1
ts79219,SHOW,2
tm372891,MOVIE,1
ts81344,SHOW,2
tm235005,MOVIE,1
tm376844,MOVIE,1
ts89315,SHOW,2
ts113748,SHOW,2
tm861000,MOVIE,1
ts80751,SHOW,2
tm949905,MOVIE,1
tm363231,MOVIE,1
ts80523,SHOW,2
ts79026,SHOW,2
ts86978,SHOW,2
tm423315,MOVIE,1
ts89696,SHOW,2
ts113637,SHOW,2
ts80962,SHOW,2
tm440946,MOVIE,1
tm455568,MOVIE,1
tm373452,MOVIE,1
tm408781,MOVIE,1
ts80090,SHOW,2
tm373134,MOVIE,1
ts80600,SHOW,2
tm428506,MOVIE,1
tm433462,MOVIE,1
ts83561,SHOW,2
tm417440,MOVIE,1
ts112733,SHOW,2
tm267429,MOVIE,1
tm416105,MOVIE,1
tm441232,MOVIE,1
tm371188,MOVIE,1
ts79997,SHOW,2
ts85034,SHOW,2
tm375836,MOVIE,1
tm359975,MOVIE,1
ts79330,SHOW,2
tm369389,MOVIE,1
tm452574,MOVIE,1
ts81064,SHOW,2
ts84780,SHOW,2
tm417553,MOVIE,1
tm411358,MOVIE,1
tm376801,MOVIE,1
tm404475,MOVIE,1
tm463806,MOVIE,1
ts85480,SHOW,2
ts95274,SHOW,2
tm423624,MOVIE,1
tm422715,MOVIE,1
tm374226,MOVIE,1
tm448792,MOVIE,1
ts86726,SHOW,2
ts89336,SHOW,2
ts112667,SHOW,2
ts79409,SHOW,2
tm836662,MOVIE,1
tm410748,MOVIE,1
tm428558,MOVIE,1
ts84372,SHOW,2
tm973335,MOVIE,1
tm458328,MOVIE,1
tm349134,MOVIE,1
tm408941,MOVIE,1
ts83745,SHOW,2
tm404828,MOVIE,1
tm915043,MOVIE,1
tm1110150,MOVIE,1
ts83025,SHOW,2
ts85276,SHOW,2
ts80411,SHOW,2
ts89876,SHOW,2
ts79695,SHOW,2
tm413082,MOVIE,1
tm434917,MOVIE,1
tm418847,MOVIE,1
tm458553,MOVIE,1
ts112279,SHOW,2
tm455161,MOVIE,1
tm405849,MOVIE,1
tm408306,MOVIE,1
tm503508,MOVIE,1
tm443186,MOVIE,1
tm420455,MOVIE,1
ts271888,SHOW,2
tm858471,MOVIE,1
ts81526,SHOW,2
ts83359,SHOW,2
ts80313,SHOW,2
tm464557,MOVIE,1
tm407881,MOVIE,1
tm1081074,MOVIE,1
tm418039,MOVIE,1
tm435836,MOVIE,1
ts84661,SHOW,2
tm447755,MOVIE,1
tm139870,MOVIE,1
tm823302,MOVIE,1
tm404449,MOVIE,1
ts81318,SHOW,2
tm406831,MOVIE,1
tm824398,MOVIE,1
tm453994,MOVIE,1
tm1038369,MOVIE,1
tm431169,MOVIE,1
ts83540,SHOW,2
ts85170,SHOW,2
tm863919,MOVIE,1
tm460360,MOVIE,1
ts81583,SHOW,2
tm897170,MOVIE,1
ts58061,SHOW,2
tm407827,MOVIE,1
ts111582,SHOW,2
tm502532,MOVIE,1
tm408104,MOVIE,1
tm438994,MOVIE,1
tm415938,MOVIE,1
tm373471,MOVIE,1
ts80466,SHOW,2
tm411507,MOVIE,1
tm420789,MOVIE,1
tm444564,MOVIE,1
ts85895,SHOW,2
tm445153,MOVIE,1
ts88613,SHOW,2
ts83657,SHOW,2
ts80030,SHOW,2
tm502151,MOVIE,1
tm984155,MOVIE,1
ts82892,SHOW,2
tm423373,MOVIE,1
tm475815,MOVIE,1
ts87008,SHOW,2
tm912100,MOVIE,1
tm317542,MOVIE,1
tm76557,MOVIE,1
tm373655,MOVIE,1
ts111206,SHOW,2
tm444799,MOVIE,1
ts94677,SHOW,2
tm411257,MOVIE,1
tm451171,MOVIE,1
tm411528,MOVIE,1
ts80413,SHOW,2
tm411750,MOVIE,1
tm413557,MOVIE,1
tm440208,MOVIE,1
tm449860,MOVIE,1
tm317850,MOVIE,1
tm411856,MOVIE,1
ts80705,SHOW,2
tm412273,MOVIE,1
tm411467,MOVIE,1
tm453727,MOVIE,1
ts58528,SHOW,2
tm420348,MOVIE,1
tm889647,MOVIE,1
ts85686,SHOW,2
ts110703,SHOW,2
tm441050,MOVIE,1
tm501313,MOVIE,1
ts80709,SHOW,2
tm413169,MOVIE,1
ts81757,SHOW,2
tm501222,MOVIE,1
tm410298,MOVIE,1
ts81007,SHOW,2
ts89881,SHOW,2
ts110637,SHOW,2
ts110635,SHOW,2
ts86413,SHOW,2
ts88296,SHOW,2
tm435520,MOVIE,1
tm477838,MOVIE,1
tm466084,MOVIE,1
ts81120,SHOW,2
ts81294,SHOW,2
ts83251,SHOW,2
tm350945,MOVIE,1
tm430496,MOVIE,1
tm432765,MOVIE,1
tm433048,MOVIE,1
tm500565,MOVIE,1
ts77034,SHOW,2
tm417111,MOVIE,1
tm677746,MOVIE,1
tm413955,MOVIE,1
tm419496,MOVIE,1
tm457410,MOVIE,1
tm454431,MOVIE,1
tm413129,MOVIE,1
tm414447,MOVIE,1
ts84135,SHOW,2
ts76313,SHOW,2
ts84985,SHOW,2
tm834847,MOVIE,1
tm445456,MOVIE,1
tm409942,MOVIE,1
ts88699,SHOW,2
tm420274,MOVIE,1
tm452996,MOVIE,1
tm421161,MOVIE,1
tm418894,MOVIE,1
tm438105,MOVIE,1
ts80692,SHOW,2
tm847008,MOVIE,1
ts90645,SHOW,2
tm425138,MOVIE,1
tm459742,MOVIE,1
ts83204,SHOW,2
tm421748,MOVIE,1
tm446558,MOVIE,1
ts81857,SHOW,2
ts82887,SHOW,2
ts84799,SHOW,2
tm458186,MOVIE,1
ts82323,SHOW,2
ts82631,SHOW,2
tm369456,MOVIE,1
tm845489,MOVIE,1
ts87986,SHOW,2
tm459527,MOVIE,1
tm838687,MOVIE,1
tm407730,MOVIE,1
tm416121,MOVIE,1
tm432838,MOVIE,1
ts89130,SHOW,2
tm375729,MOVIE,1
tm992260,MOVIE,1
tm889679,MOVIE,1
ts321758,SHOW,2
tm458585,MOVIE,1
ts80084,SHOW,2
tm450512,MOVIE,1
tm475339,MOVIE,1
ts88608,SHOW,2
tm465864,MOVIE,1
ts41883,SHOW,2
tm447439,MOVIE,1
tm367008,MOVIE,1
ts286632,SHOW,2
tm499724,MOVIE,1
tm1000147,MOVIE,1
ts83502,SHOW,2
tm462277,MOVIE,1
ts83407,SHOW,2
ts81821,SHOW,2
ts82127,SHOW,2
tm430748,MOVIE,1
tm419595,MOVIE,1
ts85619,SHOW,2
tm849004,MOVIE,1
tm350116,MOVIE,1
tm420311,MOVIE,1
ts85810,SHOW,2
ts82296,SHOW,2
tm424162,MOVIE,1
tm371952,MOVIE,1
ts82500,SHOW,2
ts58068,SHOW,2
tm426238,MOVIE,1
ts84346,SHOW,2
tm372610,MOVIE,1
tm421560,MOVIE,1
tm460198,MOVIE,1
tm983723,MOVIE,1
ts4924,SHOW,2
tm814734,MOVIE,1
tm499045,MOVIE,1
ts82424,SHOW,2
tm421335,MOVIE,1
tm440255,MOVIE,1
tm927480,MOVIE,1
tm1004011,MOVIE,1
tm1146751,MOVIE,1
tm498803,MOVIE,1
tm845437,MOVIE,1
ts89067,SHOW,2
ts88283,SHOW,2
tm432022,MOVIE,1
ts93981,SHOW,2
tm431349,MOVIE,1
tm444043,MOVIE,1
ts93947,SHOW,2
tm445255,MOVIE,1
tm417488,MOVIE,1
tm446424,MOVIE,1
tm426260,MOVIE,1
ts90596,SHOW,2
ts82228,SHOW,2
tm918962,MOVIE,1
tm451548,MOVIE,1
ts81918,SHOW,2
ts108593,SHOW,2
ts86940,SHOW,2
ts88151,SHOW,2
tm471288,MOVIE,1
ts81944,SHOW,2
tm431321,MOVIE,1
ts82597,SHOW,2
ts251067,SHOW,2
ts108621,SHOW,2
ts81414,SHOW,2
ts89282,SHOW,2
ts84644,SHOW,2
ts82181,SHOW,2
ts82550,SHOW,2
tm423761,MOVIE,1
ts82705,SHOW,2
ts82361,SHOW,2
tm498034,MOVIE,1
tm824331,MOVIE,1
tm438995,MOVIE,1
ts82526,SHOW,2
tm445735,MOVIE,1
tm452440,MOVIE,1
tm498444,MOVIE,1
tm979026,MOVIE,1
tm946360,MOVIE,1
tm444469,MOVIE,1
ts82560,SHOW,2
tm425944,MOVIE,1
tm470560,MOVIE,1
ts83070,SHOW,2
tm472195,MOVIE,1
ts216679,SHOW,2
ts108385,SHOW,2
tm946927,MOVIE,1
ts108392,SHOW,2
tm465724,MOVIE,1
tm1198745,MOVIE,1
tm922429,MOVIE,1
ts82559,SHOW,2
tm908128,MOVIE,1
tm828318,MOVIE,1
tm464509,MOVIE,1
ts82875,SHOW,2
tm442805,MOVIE,1
tm455410,MOVIE,1
tm454375,MOVIE,1
ts89958,SHOW,2
tm430666,MOVIE,1
ts83430,SHOW,2
ts86279,SHOW,2
tm414962,MOVIE,1
tm430059,MOVIE,1
tm313712,MOVIE,1
ts224072,SHOW,2
ts84574,SHOW,2
ts82843,SHOW,2
ts83247,SHOW,2
tm444821,MOVIE,1
ts86165,SHOW,2
tm427335,MOVIE,1
tm496648,MOVIE,1
ts107963,SHOW,2
tm443537,MOVIE,1
tm983787,MOVIE,1
tm429377,MOVIE,1
ts108042,SHOW,2
ts90729,SHOW,2
ts84633,SHOW,2
ts80859,SHOW,2
ts83071,SHOW,2
tm431810,MOVIE,1
ts82867,SHOW,2
ts83360,SHOW,2
ts83790,SHOW,2
tm421125,MOVIE,1
tm430171,MOVIE,1
tm422359,MOVIE,1
ts85175,SHOW,2
ts93611,SHOW,2
tm456983,MOVIE,1
ts107543,SHOW,2
tm433215,MOVIE,1
ts77219,SHOW,2
tm313748,MOVIE,1
tm423140,MOVIE,1
tm428597,MOVIE,1
tm430120,MOVIE,1
tm918734,MOVIE,1
tm494577,MOVIE,1
tm459789,MOVIE,1
tm445258,MOVIE,1
tm477403,MOVIE,1
tm459329,MOVIE,1
ts83232,SHOW,2
tm451078,MOVIE,1
tm494288,MOVIE,1
tm428877,MOVIE,1
ts321277,SHOW,2
ts83491,SHOW,2
tm444576,MOVIE,1
tm469008,MOVIE,1
tm430104,MOVIE,1
ts83820,SHOW,2
tm494190,MOVIE,1
ts84179,SHOW,2
ts288195,SHOW,2
ts107658,SHOW,2
ts107724,SHOW,2
ts83082,SHOW,2
tm845117,MOVIE,1
ts84484,SHOW,2
tm1063013,MOVIE,1
ts86067,SHOW,2
ts83814,SHOW,2
tm451852,MOVIE,1
ts84533,SHOW,2
ts83663,SHOW,2
ts83710,SHOW,2
ts83925,SHOW,2
ts83906,SHOW,2
ts80057,SHOW,2
ts84038,SHOW,2
tm434179,MOVIE,1
tm471968,MOVIE,1
tm423593,MOVIE,1
ts83429,SHOW,2
tm426634,MOVIE,1
tm430106,MOVIE,1
tm848996,MOVIE,1
tm493511,MOVIE,1
tm493556,MOVIE,1
tm949382,MOVIE,1
tm990835,MOVIE,1
tm460815,MOVIE,1
ts106612,SHOW,2
ts84932,SHOW,2
ts93482,SHOW,2
tm495609,MOVIE,1
ts86296,SHOW,2
ts83537,SHOW,2
tm426983,MOVIE,1
tm845496,MOVIE,1
ts89564,SHOW,2
ts84167,SHOW,2
tm496322,MOVIE,1
tm822832,MOVIE,1
tm431347,MOVIE,1
tm460124,MOVIE,1
tm441198,MOVIE,1
tm368699,MOVIE,1
tm475254,MOVIE,1
tm450462,MOVIE,1
ts85217,SHOW,2
tm1000619,MOVIE,1
ts89747,SHOW,2
ts85183,SHOW,2
ts84146,SHOW,2
ts82218,SHOW,2
tm849131,MOVIE,1
ts82445,SHOW,2
tm882606,MOVIE,1
tm831196,MOVIE,1
tm931686,MOVIE,1
tm494731,MOVIE,1
tm461827,MOVIE,1
tm494847,MOVIE,1
tm455197,MOVIE,1
ts85451,SHOW,2
tm494531,MOVIE,1
tm912190,MOVIE,1
ts84280,SHOW,2
ts89048,SHOW,2
ts218803,SHOW,2
tm464542,MOVIE,1
ts88578,SHOW,2
tm1036270,MOVIE,1
tm851862,MOVIE,1
tm493175,MOVIE,1
tm827638,MOVIE,1
tm434676,MOVIE,1
tm458467,MOVIE,1
tm474548,MOVIE,1
tm493814,MOVIE,1
tm437608,MOVIE,1
tm462311,MOVIE,1
tm434126,MOVIE,1
ts84129,SHOW,2
tm435487,MOVIE,1
tm457856,MOVIE,1
tm464527,MOVIE,1
tm470378,MOVIE,1
tm473647,MOVIE,1
ts90280,SHOW,2
ts84597,SHOW,2
ts106141,SHOW,2
tm244134,MOVIE,1
ts106126,SHOW,2
tm885845,MOVIE,1
tm450262,MOVIE,1
tm460411,MOVIE,1
ts106015,SHOW,2
ts89210,SHOW,2
tm438005,MOVIE,1
tm434776,MOVIE,1
tm434727,MOVIE,1
tm818502,MOVIE,1
tm431760,MOVIE,1
tm817709,MOVIE,1
ts93066,SHOW,2
ts287352,SHOW,2
ts106536,SHOW,2
tm438423,MOVIE,1
ts83045,SHOW,2
tm437631,MOVIE,1
ts84779,SHOW,2
ts84782,SHOW,2
ts85126,SHOW,2
ts309731,SHOW,2
ts89840,SHOW,2
ts237107,SHOW,2
ts86814,SHOW,2
tm450769,MOVIE,1
tm436704,MOVIE,1
tm374845,MOVIE,1
tm449594,MOVIE,1
tm492277,MOVIE,1
ts87488,SHOW,2
tm845549,MOVIE,1
tm436470,MOVIE,1
tm452929,MOVIE,1
tm1080083,MOVIE,1
ts105825,SHOW,2
ts105441,SHOW,2
tm477006,MOVIE,1
tm973704,MOVIE,1
tm818499,MOVIE,1
ts84586,SHOW,2
tm437159,MOVIE,1
ts86744,SHOW,2
ts93054,SHOW,2
tm443993,MOVIE,1
tm925490,MOVIE,1
tm491499,MOVIE,1
ts91124,SHOW,2
ts55532,SHOW,2
tm476960,MOVIE,1
tm463038,MOVIE,1
ts105047,SHOW,2
ts85837,SHOW,2
ts306187,SHOW,2
tm438250,MOVIE,1
tm476959,MOVIE,1
ts105542,SHOW,2
ts95011,SHOW,2
ts88379,SHOW,2
ts105601,SHOW,2
ts105589,SHOW,2
ts255779,SHOW,2
tm475501,MOVIE,1
ts105645,SHOW,2
ts225061,SHOW,2
ts105608,SHOW,2
tm855839,MOVIE,1
ts84930,SHOW,2
tm440996,MOVIE,1
tm492043,MOVIE,1
ts249891,SHOW,2
tm996479,MOVIE,1
tm460199,MOVIE,1
tm816432,MOVIE,1
tm838007,MOVIE,1
tm366025,MOVIE,1
ts82583,SHOW,2
ts105192,SHOW,2
ts104840,SHOW,2
ts246073,SHOW,2
ts246072,SHOW,2
ts89744,SHOW,2
ts86949,SHOW,2
tm938793,MOVIE,1
tm440324,MOVIE,1
tm476922,MOVIE,1
tm933375,MOVIE,1
ts90508,SHOW,2
tm443283,MOVIE,1
ts85202,SHOW,2
ts85250,SHOW,2
ts85967,SHOW,2
tm858869,MOVIE,1
tm897732,MOVIE,1
tm467116,MOVIE,1
tm1000037,MOVIE,1
tm472766,MOVIE,1
tm474061,MOVIE,1
tm34391,MOVIE,1
ts82592,SHOW,2
tm441915,MOVIE,1
tm458074,MOVIE,1
tm246870,MOVIE,1
tm326270,MOVIE,1
tm450698,MOVIE,1
tm441060,MOVIE,1
ts92547,SHOW,2
tm445852,MOVIE,1
ts104362,SHOW,2
ts84646,SHOW,2
ts104401,SHOW,2
tm827501,MOVIE,1
ts85398,SHOW,2
tm449590,MOVIE,1
tm413049,MOVIE,1
tm490222,MOVIE,1
tm952590,MOVIE,1
ts86928,SHOW,2
ts92726,SHOW,2
tm446104,MOVIE,1
tm454096,MOVIE,1
tm468200,MOVIE,1
ts85510,SHOW,2
ts104168,SHOW,2
ts256310,SHOW,2
tm435295,MOVIE,1
ts104449,SHOW,2
tm931158,MOVIE,1
tm850723,MOVIE,1
ts287328,SHOW,2
ts104499,SHOW,2
ts104483,SHOW,2
ts104485,SHOW,2
ts104507,SHOW,2
ts104516,SHOW,2
tm447261,MOVIE,1
tm447514,MOVIE,1
ts104093,SHOW,2
ts86682,SHOW,2
tm445899,MOVIE,1
ts87194,SHOW,2
ts86164,SHOW,2
ts92825,SHOW,2
ts89069,SHOW,2
ts103935,SHOW,2
ts89340,SHOW,2
ts103918,SHOW,2
ts103890,SHOW,2
ts87466,SHOW,2
tm1033635,MOVIE,1
tm837690,MOVIE,1
tm857430,MOVIE,1
ts284800,SHOW,2
ts86365,SHOW,2
ts87473,SHOW,2
tm446987,MOVIE,1
tm446176,MOVIE,1
tm459512,MOVIE,1
tm448767,MOVIE,1
tm446625,MOVIE,1
tm446609,MOVIE,1
ts103702,SHOW,2
ts92405,SHOW,2
tm451269,MOVIE,1
ts88721,SHOW,2
tm823459,MOVIE,1
tm452237,MOVIE,1
ts103638,SHOW,2
tm935309,MOVIE,1
tm450129,MOVIE,1
tm472999,MOVIE,1
ts103574,SHOW,2
ts89028,SHOW,2
tm548602,MOVIE,1
tm447328,MOVIE,1
tm312767,MOVIE,1
tm447788,MOVIE,1
ts89538,SHOW,2
ts286390,SHOW,2
tm814671,MOVIE,1
tm986168,MOVIE,1
ts243036,SHOW,2
ts87364,SHOW,2
tm436171,MOVIE,1
tm440678,MOVIE,1
ts87489,SHOW,2
tm452573,MOVIE,1
ts103213,SHOW,2
tm448122,MOVIE,1
ts90621,SHOW,2
ts86945,SHOW,2
tm834886,MOVIE,1
ts103133,SHOW,2
tm810873,MOVIE,1
ts103360,SHOW,2
ts103329,SHOW,2
tm488551,MOVIE,1
ts86927,SHOW,2
tm1087160,MOVIE,1
tm447520,MOVIE,1
ts102933,SHOW,2
tm449070,MOVIE,1
ts87369,SHOW,2
ts55365,SHOW,2
tm301024,MOVIE,1
ts84639,SHOW,2
tm454338,MOVIE,1
ts88783,SHOW,2
tm466544,MOVIE,1
tm476708,MOVIE,1
tm411649,MOVIE,1
tm844250,MOVIE,1
tm451584,MOVIE,1
ts86302,SHOW,2
ts38812,SHOW,2
tm452578,MOVIE,1
ts87043,SHOW,2
ts88361,SHOW,2
tm466954,MOVIE,1
tm470597,MOVIE,1
tm476593,MOVIE,1
tm453099,MOVIE,1
ts223986,SHOW,2
ts236388,SHOW,2
ts226403,SHOW,2
ts91990,SHOW,2
ts87698,SHOW,2
tm452900,MOVIE,1
ts87680,SHOW,2
tm454464,MOVIE,1
tm476570,MOVIE,1
ts87453,SHOW,2
tm850382,MOVIE,1
tm886464,MOVIE,1
tm356684,MOVIE,1
tm925486,MOVIE,1
tm471922,MOVIE,1
ts90413,SHOW,2
ts101874,SHOW,2
ts101883,SHOW,2
ts281928,SHOW,2
tm836638,MOVIE,1
tm454861,MOVIE,1
tm455715,MOVIE,1
tm464947,MOVIE,1
ts88336,SHOW,2
ts88146,SHOW,2
ts88552,SHOW,2
tm948916,MOVIE,1
tm1048678,MOVIE,1
tm925858,MOVIE,1
tm455981,MOVIE,1
tm826368,MOVIE,1
tm468811,MOVIE,1
tm484989,MOVIE,1
tm476496,MOVIE,1
ts88909,SHOW,2
tm470240,MOVIE,1
tm456436,MOVIE,1
ts224796,SHOW,2
tm435327,MOVIE,1
tm485801,MOVIE,1
ts102086,SHOW,2
ts224901,SHOW,2
ts90880,SHOW,2
tm824160,MOVIE,1
ts88166,SHOW,2
ts88271,SHOW,2
ts101503,SHOW,2
tm931701,MOVIE,1
ts317497,SHOW,2
ts101408,SHOW,2
ts91741,SHOW,2
ts89361,SHOW,2
ts236501,SHOW,2
tm954543,MOVIE,1
tm350159,MOVIE,1
tm814652,MOVIE,1
tm1046264,MOVIE,1
ts87320,SHOW,2
tm462037,MOVIE,1
tm461532,MOVIE,1
tm467848,MOVIE,1
tm435333,MOVIE,1
tm484173,MOVIE,1
tm1067260,MOVIE,1
tm239078,MOVIE,1
tm458721,MOVIE,1
ts101060,SHOW,2
tm843444,MOVIE,1
tm440415,MOVIE,1
tm483997,MOVIE,1
ts101042,SHOW,2
tm925584,MOVIE,1
tm462660,MOVIE,1
tm469991,MOVIE,1
tm849407,MOVIE,1
tm863890,MOVIE,1
tm818588,MOVIE,1
tm1079495,MOVIE,1
ts89583,SHOW,2
tm461829,MOVIE,1
ts88744,SHOW,2
ts88937,SHOW,2
tm462778,MOVIE,1
ts89363,SHOW,2
ts89182,SHOW,2
ts89339,SHOW,2
tm461427,MOVIE,1
tm464212,MOVIE,1
tm483511,MOVIE,1
tm861718,MOVIE,1
tm483190,MOVIE,1
tm483420,MOVIE,1
ts88577,SHOW,2
tm948681,MOVIE,1
ts225912,SHOW,2
tm460829,MOVIE,1
tm817087,MOVIE,1
ts100359,SHOW,2
ts100354,SHOW,2
tm470836,MOVIE,1
tm483103,MOVIE,1
tm824165,MOVIE,1
tm463814,MOVIE,1
tm465231,MOVIE,1
tm936396,MOVIE,1
tm463827,MOVIE,1
tm433087,MOVIE,1
ts53017,SHOW,2
tm483602,MOVIE,1
ts89119,SHOW,2
tm474263,MOVIE,1
ts88133,SHOW,2
tm465513,MOVIE,1
ts82914,SHOW,2
ts56595,SHOW,2
tm834851,MOVIE,1
ts90994,SHOW,2
tm814644,MOVIE,1
ts89075,SHOW,2
ts100116,SHOW,2
tm898262,MOVIE,1
tm1000166,MOVIE,1
tm1019084,MOVIE,1
tm1019822,MOVIE,1
tm1020326,MOVIE,1
tm1022280,MOVIE,1
tm1026231,MOVIE,1
tm1027297,MOVIE,1
tm1028068,MOVIE,1
tm1030071,MOVIE,1
tm1030495,MOVIE,1
tm1030742,MOVIE,1
tm1032950,MOVIE,1
tm1035612,MOVIE,1
tm1036195,MOVIE,1
tm1036542,MOVIE,1
tm1036794,MOVIE,1
tm1039571,MOVIE,1
tm1040959,MOVIE,1
tm1042277,MOVIE,1
tm1044275,MOVIE,1
tm1047429,MOVIE,1
tm1049083,MOVIE,1
tm1068745,MOVIE,1
tm1073233,MOVIE,1
tm1073298,MOVIE,1
tm1073424,MOVIE,1
tm1073433,MOVIE,1
tm1073482,MOVIE,1
tm1073802,MOVIE,1
tm1074617,MOVIE,1
tm1074621,MOVIE,1
tm1074622,MOVIE,1
tm1075596,MOVIE,1
tm1080109,MOVIE,1
tm1080554,MOVIE,1
tm1091823,MOVIE,1
tm1096875,MOVIE,1
tm1106806,MOVIE,1
tm1108171,MOVIE,1
tm1109080,MOVIE,1
tm1111717,MOVIE,1
tm1111920,MOVIE,1
tm1114639,MOVIE,1
tm1118527,MOVIE,1
tm1142517,MOVIE,1
tm1143319,MOVIE,1
tm1147120,MOVIE,1
tm1164320,MOVIE,1
tm1173363,MOVIE,1
tm1173806,MOVIE,1
tm1194608,MOVIE,1
tm1195428,MOVIE,1
tm1196288,MOVIE,1
tm1198504,MOVIE,1
tm1201670,MOVIE,1
tm1202960,MOVIE,1
tm126791,MOVIE,1
tm128073,MOVIE,1
tm132164,MOVIE,1
tm132675,MOVIE,1
tm137379,MOVIE,1
tm139617,MOVIE,1
tm140334,MOVIE,1
tm145690,MOVIE,1
tm165521,MOVIE,1
tm165712,MOVIE,1
tm170395,MOVIE,1
tm176507,MOVIE,1
tm177223,MOVIE,1
tm177376,MOVIE,1
tm178395,MOVIE,1
tm180802,MOVIE,1
tm182534,MOVIE,1
tm186461,MOVIE,1
tm186777,MOVIE,1
tm188894,MOVIE,1
tm195620,MOVIE,1
tm199987,MOVIE,1
tm210754,MOVIE,1
tm215265,MOVIE,1
tm215638,MOVIE,1
tm228657,MOVIE,1
tm229140,MOVIE,1
tm235227,MOVIE,1
tm238681,MOVIE,1
tm238829,MOVIE,1
tm239635,MOVIE,1
tm240007,MOVIE,1
tm242745,MOVIE,1
tm243849,MOVIE,1
tm252245,MOVIE,1
tm255589,MOVIE,1
tm266628,MOVIE,1
tm31290,MOVIE,1
tm313374,MOVIE,1
tm319354,MOVIE,1
tm321563,MOVIE,1
tm323907,MOVIE,1
tm324041,MOVIE,1
tm324042,MOVIE,1
tm325102,MOVIE,1
tm327219,MOVIE,1
tm335263,MOVIE,1
tm340366,MOVIE,1
tm341561,MOVIE,1
tm349140,MOVIE,1
tm349752,MOVIE,1
tm350044,MOVIE,1
tm350887,MOVIE,1
tm352642,MOVIE,1
tm360904,MOVIE,1
tm361743,MOVIE,1
tm362180,MOVIE,1
tm362737,MOVIE,1
tm364417,MOVIE,1
tm364525,MOVIE,1
tm376840,MOVIE,1
tm404610,MOVIE,1
tm404676,MOVIE,1
tm414595,MOVIE,1
tm418157,MOVIE,1
tm41953,MOVIE,1
tm421214,MOVIE,1
tm421611,MOVIE,1
tm422510,MOVIE,1
tm428982,MOVIE,1
tm429383,MOVIE,1
tm429567,MOVIE,1
tm435144,MOVIE,1
tm443073,MOVIE,1
tm444257,MOVIE,1
tm444907,MOVIE,1
