id,title,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes,is_best_movie_by_year,is_best_movie,is_best_show_by_year,is_best_show
ts280892,"Devotion, a Story of Love and Desire",2022,TV-MA,40,tt13956560,6.4,1262,0,0,0,0
ts36630,Dinotrux,2015,TV-Y7,23,tt1396212,6.8,458,0,0,0,0
ts281062,The Girl from Oslo,2021,,31,tt13968792,6.3,2973,0,0,0,0
ts272366,Amend: The Fight for America,2021,TV-MA,59,tt13972246,7.8,1281,0,0,0,0
tm101540,Well Done Abba,2010,,144,tt1397492,7.2,1876,0,0,0,0
ts38718,Slasher,2016,TV-MA,46,tt13976072,6.7,14071,0,0,0,0
tm1141594,Brazen,2022,,94,tt13978306,4.0,11224,0,0,0,0
ts317709,Kayko and Kokosh,2021,TV-PG,13,tt13979288,6.3,314,0,0,0,0
ts273436,Murder Among the Mormons,2021,TV-14,53,tt13987620,7.0,6028,0,0,0,0
tm1141923,The Royal Treatment,2022,,96,tt13989030,5.2,8127,0,0,0,0
ts21695,Iris,2009,TV-14,61,tt1399791,7.8,1951,0,0,0,0
tm167232,Unknown,2011,PG-13,113,tt1401152,6.8,259696,0,0,0,0
ts270742,Korean Pork Belly Rhapsody,2020,,48,tt14017966,7.7,62,0,0,0,0
ts287703,Mine,2021,TV-14,69,tt14023192,7.8,1101,0,0,0,0
tm1024535,The Guardian,2021,,127,tt14024066,5.7,319,0,0,0,0
tm1017664,Baggio: The Divine Ponytail,2021,,91,tt14025788,6.1,4296,0,0,0,0
tm1000599,The Last Forest,2021,,74,tt14029622,7.3,385,0,0,0,0
tm1038025,Slay,2021,,93,tt14033300,3.3,101,0,0,0,0
ts241486,Pokémon Journeys: The Series,2020,TV-Y7,22,tt14033496,6.9,472,0,0,0,0
ts272669,Waffles + Mochi,2021,TV-Y,30,tt14035218,7.5,463,0,0,0,0
tm999927,A Cop Movie,2021,R,107,tt14035242,7.0,1626,0,0,0,0
ts273275,Marriage or Mortgage,2021,TV-G,40,tt14037542,5.1,433,0,0,0,0
tm90190,True Grit,2010,PG-13,110,tt1403865,7.6,333378,0,1,0,0
tm985747,I Missed You,2021,,96,tt14051714,5.7,243,0,0,0,0
ts21247,The Vampire Diaries,2009,TV-14,42,tt1405406,7.7,310776,0,0,0,1
ts272939,The Lost Pirate Kingdom,2021,TV-MA,43,tt14057360,6.6,2702,0,0,0,0
tm1001108,Biggie: I Got a Story to Tell,2021,R,97,tt14058484,6.8,4934,0,0,0,0
tm1160484,Donkeyhead,2022,,106,tt14064072,6.7,202,0,0,0,0
ts273100,DOTA: Dragon's Blood,2021,TV-MA,26,tt14069590,7.8,17429,0,0,0,1
tm1038096,Carnaval,2021,,94,tt14074470,3.9,885,0,0,0,0
tm1003261,Nate Bargatze: The Greatest Average American,2021,,60,tt14078164,7.3,1295,0,0,0,0
ts285106,Under Suspicion: Uncovering the Wesphael Case,2021,TV-14,36,tt14078186,6.3,727,0,0,0,0
tm1119272,14 Peaks: Nothing Is Impossible,2021,,101,tt14079374,7.8,22858,0,1,0,0
tm1002869,Fate: The Winx Saga - The Afterparty,2021,PG-13,31,tt14081914,6.2,69,0,0,0,0
ts282876,"Nevenka, Breaking The Silence",2021,TV-14,38,tt14091172,6.9,658,0,0,0,0
tm1025318,Ajeeb Daastaans,2021,,142,tt14091818,6.7,5620,0,0,0,0
tm996316,Omo Ghetto: The Saga,2020,,110,tt14099462,7.2,50,0,0,0,0
tm1025493,Dasvi,2022,,125,tt14107554,8.0,13140,0,1,0,0
tm1025616,Loyiso Gola: Unlearning,2021,,60,tt14111708,5.9,202,0,0,0,0
tm1003376,Get the Goat,2021,,97,tt14111726,6.1,1727,0,0,0,0
tm1003353,Operation Varsity Blues: The College Admissions Scandal,2021,R,100,tt14111734,6.9,7993,0,0,0,0
ts271604,Blue Period,2021,TV-14,25,tt14115912,7.7,1712,0,0,0,0
tm170758,Hop,2011,PG,95,tt1411704,5.4,33734,0,0,0,0
tm1182144,Dancing on Glass,2022,,137,tt14118046,5.5,585,0,0,0,0
ts285874,Magic for Humans Spain,2021,TV-MA,23,tt14136320,6.0,77,0,0,0,0
tm1185388,The Turning Point,2021,,98,tt14140844,7.0,9,0,0,0,0
ts343430,The 7 Lives of Lea,2022,TV-MA,41,tt14140886,7.5,1196,0,0,0,0
tm154802,Agyaat,2009,,98,tt1415252,2.9,674,0,0,0,0
tm1018890,Seaspiracy,2021,,80,tt14152756,8.1,29604,0,1,0,0
ts311915,Rebelde,2022,TV-MA,39,tt14153686,6.2,2122,0,0,0,0
ts283528,This Is Pop,2021,TV-MA,44,tt14155414,6.9,1076,0,0,0,0
tm1159163,Fistful of Vengeance,2022,R,94,tt14158554,4.5,5985,0,0,0,0
ts288540,Ray,2021,TV-MA,59,tt14160660,7.2,8668,0,0,0,0
ts283610,Feels Like Ishq,2021,TV-MA,42,tt14163838,6.4,1514,0,0,0,0
tm1000797,Ride or Die,2021,R,142,tt14164234,5.5,1808,0,0,0,0
ts283614,Haunted: Latin America,2021,TV-14,33,tt14164238,5.3,572,0,0,0,0
ts283639,Decoupled,2021,TV-MA,30,tt14167338,8.0,6379,0,0,0,0
ts320075,Aranyak,2021,TV-MA,41,tt14167344,7.9,7629,0,0,0,0
ts289620,House of Secrets: The Burari Deaths,2021,TV-MA,45,tt14167390,7.4,9504,0,0,0,0
tm1033803,Searching for Sheela,2021,,58,tt14167424,4.2,1327,0,0,0,0
tm1080252,7 Prisoners,2021,R,93,tt14168118,7.1,6444,0,0,0,0
ts282214,Let's Fight Ghost,2021,TV-14,65,tt14168868,7.5,98,0,0,0,0
ts288472,You Are My Spring,2021,,69,tt14169816,7.5,532,0,0,0,0
ts225855,All of Us Are Dead,2022,TV-MA,61,tt14169960,7.5,41393,0,0,0,1
ts282840,Worn Stories,2021,TV-MA,30,tt14177168,6.6,311,0,0,0,0
ts289757,Crime Stories: India Detectives,2021,TV-MA,52,tt14178956,7.2,934,0,0,0,0
tm140342,"I, Frankenstein",2014,PG-13,92,tt1418377,5.1,80733,0,0,0,0
ts289982,Bangkok Breaking,2021,TV-MA,60,tt14202282,5.9,281,0,0,0,0
ts289261,Transformers: BotBots,2022,TV-Y,25,tt14202476,6.8,68,0,0,0,0
ts271720,Pui Pui Molcar,2021,TV-Y7,2,tt14202738,8.1,335,0,0,0,0
tm147686,Kevin Hart: I'm a Grown Little Man,2009,R,72,tt1420554,7.5,4333,0,0,0,0
ts285471,The Wedding Coach,2021,TV-MA,32,tt14210424,4.9,85,0,0,0,0
tm1043655,One Lagos Night,2021,,103,tt14211236,6.9,15,0,0,0,0
tm104880,Louis C.K.: Hilarious,2010,,84,tt1421373,8.4,11973,0,1,0,0
tm1097142,My Bride,2021,,93,tt14216488,4.9,281,0,0,0,0
ts306135,"Vendetta: Truth, Lies and The Mafia",2021,TV-MA,39,tt14216574,6.7,232,0,0,0,0
tm1029256,Ferry,2021,,106,tt14217100,7.0,10748,0,1,0,0
tm100688,Even the Rain,2010,,104,tt1422032,7.4,13446,0,1,0,0
ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),2009,TV-MA,55,tt1422182,8.1,1740,0,0,0,0
ts284702,This Is a Robbery: The World's Biggest Art Heist,2021,TV-MA,53,tt14223858,6.5,4246,0,0,0,0
tm1119015,Love Like the Falling Petals,2022,,128,tt14227972,6.2,350,0,0,0,0
tm1092309,We Couldn't Become Adults,2021,,124,tt14236064,6.5,655,0,0,0,0
tm1026043,Just in Time,2021,,92,tt14243986,7.0,43,0,0,0,0
tm1137862,Four to Dinner,2022,,104,tt14247286,6.3,2913,0,0,0,0
ts296825,Gone for Good,2021,TV-MA,49,tt14252964,6.3,3863,0,0,0,0
tm1052498,Aileen Wuornos: American Boogeywoman,2021,R,85,tt14265992,3.6,1349,0,0,0,0
ts61384,My Love: Six Stories of True Love,2021,TV-PG,70,tt14267526,7.5,281,0,0,0,0
ts290643,Super Crooks,2021,TV-MA,30,tt14272628,7.1,1984,0,0,0,0
tm98475,We Are Family,2010,PG,115,tt1428459,5.6,3140,0,0,0,0
tm1029279,Dolly Parton: A MusiCares Tribute,2021,,55,tt14299926,6.6,226,0,0,0,0
tm1096775,Procession,2021,R,118,tt14300912,7.2,1076,0,0,0,0
tm174683,Arthur Christmas,2011,PG,97,tt1430607,7.1,58296,0,1,0,0
tm159796,Brick Mansions,2014,PG-13,90,tt1430612,5.6,42137,0,0,0,0
tm1053409,Happiness Ever After,2021,,99,tt14307890,4.2,153,0,0,0,0
tm1102868,Nobody Sleeps in the Woods Tonight 2,2021,,97,tt14315500,3.9,3436,0,0,0,0
ts226392,Sexify,2021,TV-MA,44,tt14315542,6.5,4907,0,0,0,0
tm1068632,Bartkowiak,2021,,91,tt14315566,5.1,1165,0,0,0,0
tm1083068,Operation Hyacinth,2021,,112,tt14315584,6.7,2802,0,0,0,0
tm1110389,Single All the Way,2021,,99,tt14315756,6.1,14862,0,0,0,0
tm1031448,Barbie & Chelsea: The Lost Birthday,2021,,60,tt14317062,6.6,2279,0,0,0,0
ts285470,Pet Stars,2021,TV-PG,27,tt14318392,4.9,117,0,0,0,0
ts285469,Headspace Guide to Sleep,2021,TV-G,19,tt14318406,6.8,445,0,0,0,0
tm1030283,Why Did You Kill Me?,2021,R,83,tt14318430,5.6,4057,0,0,0,0
ts291150,Soil,2021,TV-MA,48,tt14319674,7.2,478,0,0,0,0
tm1054462,The Land,2021,,103,tt14345386,6.1,444,0,0,0,0
tm1031186,Heroes: Silence and Rock & Roll,2021,,95,tt14354838,7.5,641,0,0,0,0
tm996010,Still Out of My League,2021,,113,tt14361314,5.4,729,0,0,0,0
tm996040,Forever Out of My League,2022,,104,tt14362698,5.2,368,0,0,0,0
ts1893,Ben & Holly's Little Kingdom,2009,TV-G,14,tt1436544,7.5,1222,0,0,0,0
ts291718,Pretty Smart,2021,TV-14,24,tt14369056,5.7,4209,0,0,0,0
tm1144897,My Father's Violin,2022,,112,tt14369276,6.4,3049,0,0,0,0
tm1165118,UFO,2022,,109,tt14369286,4.8,728,0,0,0,0
tm1040733,In Our Mothers' Gardens,2021,,84,tt14369930,8.6,124,0,0,0,0
tm1031499,Get the Grift,2021,,94,tt14371060,5.3,722,0,0,0,0
ts286218,The Rational Life,2021,,45,tt14376958,8.1,445,0,0,0,0
tm98975,Guzaarish,2010,PG,126,tt1438298,7.4,18466,0,1,0,0
tm1102570,Swallow,2021,,128,tt14391622,3.4,175,0,0,0,0
ts8308,Community,2009,TV-PG,23,tt1439629,8.5,252564,0,0,1,1
ts300456,My Unorthodox Life,2021,TV-MA,40,tt14398500,5.5,1170,0,0,0,0
tm72140,Battleship,2012,PG-13,131,tt1440129,5.8,246008,0,0,0,0
tm1055586,Lethal Love,2021,,87,tt14403532,4.4,215,0,0,0,0
tm979688,Homunculus,2021,,119,tt14404280,5.5,2632,0,0,0,0
tm1177856,Without Saying Goodbye,2022,,96,tt14404596,5.7,2125,0,0,0,0
tm1040816,Momshies! Your Soul is Mine,2021,,108,tt14412240,5.8,26,0,0,0,0
ts292270,The Snitch Cartel: Origins,2021,TV-MA,48,tt14417802,5.6,182,0,0,0,0
tm69386,Quartet,2012,PG-13,98,tt1441951,6.8,20194,0,0,0,0
tm97325,Tum Milo Toh Sahi,2010,,127,tt1442583,5.6,522,0,0,0,0
tm1001619,Man in Love,2021,,115,tt14428606,6.9,1623,0,0,0,0
ts292446,Taarak Mehta Kka Chhota Chashmah,2021,TV-Y,22,tt14438518,6.8,74,0,0,0,0
ts297247,That Girl Lay Lay,2021,TV-G,23,tt14442054,3.4,232,0,0,0,0
ts288744,The Sound of Magic,2022,TV-14,69,tt14460684,8.0,982,0,0,0,0
tm1107225,Through My Window,2022,R,116,tt14463484,5.4,7902,0,0,0,0
tm1164962,Restless,2022,R,95,tt14465894,5.8,3704,0,0,0,0
tm102848,Peepli Live,2010,PG,104,tt1447508,7.4,12265,0,1,0,0
tm1195032,Thar,2022,,108,tt14479746,6.6,2279,0,0,0,0
ts287941,Racket Boys,2021,TV-14,70,tt14482414,1.8,27484,0,0,0,0
tm1152224,Love Tactics,2022,,97,tt14486678,5.1,3436,0,0,0,0
ts287294,"Money, Explained",2021,TV-14,23,tt14492910,6.9,2143,0,0,0,0
ts287687,Lava Ka Dhaava,2021,,30,tt14492912,6.0,41,0,0,0,0
ts293103,Juanpis González - The Series,2022,TV-MA,26,tt14494894,6.8,339,0,0,0,0
tm1082795,Lokillo: Nothing's the Same,2021,,64,tt14494898,4.6,51,0,0,0,0
tm1120855,Along for the Ride,2022,,106,tt14506528,6.0,1432,0,0,0,0
ts287729,Alma Matters: Inside the IIT Dream,2021,TV-MA,51,tt14512938,8.3,2323,0,0,0,0
ts293346,Race: Bubba Wallace,2022,TV-MA,47,tt14513646,5.9,402,0,0,0,0
tm95238,The Boy Who Cried Werewolf,2010,G,97,tt1451423,5.9,3264,0,0,0,0
ts288005,"Nevertheless,",2021,,69,tt14518284,7.2,4485,0,0,0,0
ts297483,Hometown Cha-Cha-Cha,2021,TV-14,78,tt14518756,8.5,9987,0,0,0,0
ts317720,Coming Out Colton,2021,TV-MA,36,tt14527650,6.7,1087,0,0,0,0
ts341760,Byron Baes,2022,TV-MA,45,tt14537060,2.6,445,0,0,0,0
tm1110212,Little Big Mouth,2021,,94,tt14537540,3.8,170,0,0,0,0
tm1041543,Breaking Boundaries: The Science of Our Planet,2021,,73,tt14539726,7.8,2534,0,0,0,0
tm1079334,"Bob Ross: Happy Accidents, Betrayal & Greed",2021,PG-13,92,tt14539744,6.9,5674,0,0,0,0
tm1037800,Soy Rada: Serendipity,2021,,70,tt14540480,6.1,73,0,0,0,0
tm1166015,The Invisible Thread,2022,,109,tt14540892,6.6,1432,0,0,0,0
ts317423,Love Never Lies,2021,,50,tt14540924,5.6,228,0,0,0,0
ts70843,The Prince Who Turns into a Frog,2005,TV-14,44,tt1454440,6.8,128,0,0,0,0
tm1038686,Bo Burnham: Inside,2021,R,87,tt14545352,8.7,44074,1,1,0,0
tm1045603,The House of Flowers: The Movie,2021,R,86,tt14549558,5.5,836,0,0,0,0
ts293814,Sparking Joy with Marie Kondo,2021,TV-PG,20,tt14550060,6.2,341,0,0,0,0
ts280693,Thomas & Friends: All Engines Go!,2021,TV-Y,11,tt14556544,1.7,509,0,0,0,0
tm1039168,Cinema Bandi,2021,,98,tt14558738,8.0,2416,0,0,0,0
ts288997,Human: The World Within,2021,TV-PG,52,tt14574154,6.8,697,0,0,0,0
tm180599,The Haunting in Connecticut 2: Ghosts of Georgia,2013,R,101,tt1457765,5.2,17170,0,0,0,0
tm160621,The Conjuring,2013,R,107,tt1457767,7.5,491048,0,1,0,0
tm1059008,Lokillo,2021,,90,tt14585902,3.8,66,0,0,0,0
tm1066324,Super Monsters: Once Upon a Rhyme,2021,,25,tt14586752,5.8,38,0,0,0,0
tm1141439,Home Team,2022,PG,99,tt14592064,6.0,16320,0,0,0,0
ts283159,A Perfect Day for Arsenide,2020,TV-MA,23,tt14592684,5.0,16,0,0,0,0
ts287838,Mad for Each Other,2021,,35,tt14596414,7.9,1518,0,0,0,0
tm1047190,The Phantom,2021,,81,tt14597294,6.4,709,0,0,0,0
ts311989,jeen-yuhs,2022,TV-MA,93,tt14599438,8.1,7269,0,0,0,0
tm861018,Sweet & Sour,2021,,101,tt14599938,6.7,2387,0,0,0,0
tm843408,She Is,2019,,106,tt14605914,5.8,6,0,0,0,0
tm1040688,Three Songs for Benazir,2021,,22,tt14608922,7.7,2279,0,0,0,0
tm1045883,Trippin’ with the Kandasamys,2021,,93,tt14611368,5.0,366,0,0,0,0
ts288544,Creator's File: GOLD,2021,,25,tt14611486,6.6,23,0,0,0,0
tm1045018,Clash,2021,,88,tt14620732,6.5,32,0,0,0,0
ts286731,Komi Can't Communicate,2021,TV-14,24,tt14626352,7.8,4358,0,0,0,0
tm1120902,The Privilege,2022,,107,tt14637290,4.6,3900,0,0,0,0
tm882700,Not a Game,2020,,92,tt14637704,6.6,2279,0,0,0,0
ts287741,"Fresh, Fried & Crispy",2021,TV-PG,25,tt14644428,6.2,603,0,0,0,0
tm244325,Mute,2018,R,126,tt1464763,5.4,34788,0,0,0,0
ts320335,Summer Heat,2022,TV-MA,48,tt14655298,5.5,265,0,0,0,0
tm171292,Cloudburst,2011,,93,tt1466054,7.2,2281,0,0,0,0
ts287976,Young Royals,2021,TV-MA,45,tt14664414,8.3,26732,0,0,0,1
ts296129,Elite Short Stories: Guzmán Caye Rebe,2021,TV-MA,12,tt14668192,7.4,2254,0,0,0,0
ts296091,Elite Short Stories: Nadia Guzmán,2021,TV-MA,11,tt14671790,6.3,1851,0,0,0,0
ts296059,Elite Short Stories: Carla Samuel,2021,TV-MA,14,tt14675560,6.9,2609,0,0,0,0
ts296069,Elite Short Stories: Omar Ander Alexis,2021,TV-MA,12,tt14676004,7.3,1903,0,0,0,0
ts287802,Penguin Town,2021,TV-G,30,tt14677850,7.9,824,0,0,0,0
ts288087,Sophie: A Murder in West Cork,2021,TV-14,55,tt14681732,6.8,5093,0,0,0,0
tm1044137,Headspace Unwind you Mind,2021,G,15,tt14684160,7.2,132,0,0,0,0
ts309676,The World's Most Amazing Vacation Rentals,2021,TV-PG,35,tt14691382,6.7,1278,0,0,0,0
ts315041,Bulgasal: Immortal Souls,2021,TV-MA,71,tt14691616,7.4,1897,0,0,0,0
tm837802,Luccas Neto in: Children's Day,2019,,81,tt14706754,2.5,12,0,0,0,0
tm475638,Luccas Neto em: Uma Babá Muito Esquisita,2019,,75,tt14706806,3.0,36,0,0,0,0
ts20535,The Garfield Show,2009,TV-G,17,tt1470837,5.3,2499,0,0,0,0
ts319303,He's Expecting,2022,TV-PG,26,tt14719276,1.6,2735,0,0,0,0
ts288064,Somos.,2021,TV-MA,47,tt14719590,7.1,1108,0,0,0,0
tm986017,Gatao: The Last Stray,2021,,120,tt14720502,5.9,244,0,0,0,0
tm1129394,The Princess Switch 3: Romancing the Star,2021,PG,106,tt14731142,5.5,5618,0,0,0,0
ts301914,Inspector Koo,2021,TV-14,69,tt14731794,6.9,534,0,0,0,0
ts296081,The Parisian Agency: Exclusive Properties,2021,TV-14,54,tt14746934,7.4,593,0,0,0,0
ts296698,Glimpses of a Future,2021,TV-PG,4,tt14754320,6.6,2279,0,0,0,0
ts297846,An astrological guide for broken hearts,2021,TV-14,34,tt14759406,7.1,2827,0,0,0,0
tm998544,Here and There,2021,,98,tt14766058,6.6,48,0,0,0,0
ts288545,We the People,2021,TV-Y7,5,tt14770480,3.4,674,0,0,0,0
tm115973,Guna 369,2019,,146,tt1477110,6.7,19,0,0,0,0
tm1046969,Myriam Fares: The Journey,2021,,72,tt14773250,2.3,153,0,0,0,0
ts243256,Social Distance,2020,TV-MA,20,tt14773740,5.7,651,0,0,0,0
tm810494,The 8th Night,2021,,115,tt14781176,5.3,3181,0,0,0,0
tm144263,Aagey Se Right,2009,G,117,tt1479667,5.2,406,0,0,0,0
tm147494,Naruto Shippuden the Movie: The Will of Fire,2009,PG-13,95,tt1481363,7.0,3626,0,0,0,0
tm1158704,Tyler Perry's A Madea Homecoming,2022,R,105,tt14813966,5.6,3447,0,0,0,0
tm1165983,The Weekend Away,2022,,91,tt14817272,5.6,20207,0,0,0,0
ts289364,Cat People,2021,TV-14,32,tt14818454,6.3,266,0,0,0,0
ts296179,The War Next-door,2021,TV-MA,32,tt14821886,5.6,373,0,0,0,0
ts20917,The Night Shift,2014,TV-14,42,tt1483202,7.5,12069,0,0,0,1
ts296214,How to Become a Tyrant,2021,TV-MA,27,tt14832996,7.4,8041,0,0,0,0
tm1102151,Bright: Samurai Soul,2021,PG-13,80,tt14837960,5.5,800,0,0,0,0
ts4866,Fated to Love You,2008,TV-G,67,tt1483930,7.4,461,0,0,0,0
ts296201,Elize Matsunaga: Once Upon a Crime,2021,TV-MA,49,tt14856998,5.9,2088,0,0,0,0
ts298837,Badanamu Stories,2020,TV-Y,13,tt14857600,3.4,6,0,0,0,0
tm134235,One Piece: Strong World,2009,PG-13,114,tt1485763,7.5,5382,0,0,0,0
ts250998,Dirty Lines,2022,TV-MA,46,tt14859224,7.3,717,0,0,0,0
tm174256,Red Riding Hood,2011,PG-13,100,tt1486185,5.4,111483,0,0,0,0
ts299865,Heist,2021,TV-MA,43,tt14865290,6.8,1698,0,0,0,0
tm1064532,Deep,2021,,101,tt14880258,4.8,1380,0,0,0,0
tm1063339,Lee Su-geun: The Sense Coach,2021,,45,tt14880280,4.1,38,0,0,0,0
tm1064193,Private Network: Who Killed Manuel Buendía?,2021,,100,tt14880310,6.8,220,0,0,0,0
tm1040832,Mommy Issues,2021,,89,tt14880428,5.4,38,0,0,0,0
tm244207,Triple Frontier,2019,R,125,tt1488606,6.4,124218,0,0,0,0
tm1064988,Zero to Hero,2021,,102,tt14892216,6.6,792,0,0,0,0
tm1179579,In Good Hands,2022,,104,tt14898794,5.6,2325,0,0,0,0
ts328617,Too Hot to Handle: Brazil,2021,TV-MA,56,tt14902484,5.4,443,0,0,0,0
ts299321,Dogs in Space,2021,TV-Y7,22,tt14906826,7.2,560,0,0,0,0
tm1068692,Emicida AmarElo Live in Sao Paulo,2021,,99,tt14910946,7.5,43,0,0,0,0
tm1110527,Captain Nova,2021,,86,tt14915608,5.5,960,0,0,0,0
ts297675,Sexy Beasts,2021,TV-14,23,tt14916746,4.6,1105,0,0,0,0
tm344173,All I Wish,2018,G,94,tt1492705,5.2,1564,0,0,0,0
tm1041549,Dear Affy,2020,,126,tt14928724,6.6,2279,0,0,0,0
ts296563,Who Rules The World,2022,TV-PG,44,tt14950036,9.2,81,0,0,0,0
ts297065,Tattoo Redo,2021,TV-MA,30,tt14956090,5.8,680,0,0,0,0
ts294338,Hard Cell,2022,TV-MA,26,tt14959710,6.1,618,0,0,0,0
tm1068777,Bankrolled,2021,,97,tt14961160,4.0,306,0,0,0,0
ts297763,Myth and Mogul: John DeLorean,2021,TV-14,44,tt14968268,6.8,1009,0,0,0,0
ts301196,Top Secret UFO Projects: Declassified,2021,TV-PG,43,tt14992232,5.5,1371,0,0,0,0
tm1150385,The Tinder Swindler,2022,,114,tt14992922,7.2,57606,1,1,0,0
ts251061,Legend of Exorcism,2020,TV-14,21,tt14994658,7.7,80,0,0,0,0
tm1183542,Mishan Impossible,2022,,129,tt14999738,6.7,321,0,0,0,0
tm999817,Green Snake,2021,,131,tt15000314,6.8,2181,0,0,0,0
tm1063790,A Man for The Weekend,2017,,94,tt15007420,4.0,11,0,0,0,0
ts331654,Pedal to Metal,2022,TV-MA,38,tt15016440,7.5,51,0,0,0,0
ts301609,Love Is Blind: Brazil,2021,TV-MA,56,tt15018224,6.1,425,0,0,0,0
ts301625,Hold Tight,2022,TV-MA,47,tt15019128,6.1,1113,0,0,0,0
tm1083293,Windfall,2022,R,92,tt15035360,5.7,17218,0,0,0,0
tm1074764,Shiny_Flakes: The Teenage Drug Lord,2021,,96,tt15036416,7.3,4529,0,0,0,0
ts300274,Cooking With Paris,2021,TV-MA,23,tt15036422,5.2,1055,0,0,0,0
ts299874,Cocaine Cowboys: The Kings of Miami,2021,TV-MA,53,tt15049206,7.1,2624,0,0,0,0
tm1080406,"Barbie: Big City, Big Dreams",2021,,62,tt15053428,5.8,258,0,0,0,0
tm1068348,Deranged,2017,,99,tt15057542,3.5,11,0,0,0,0
ts343251,Green Mothers' Club,2022,,69,tt15060900,7.1,38,0,0,0,0
ts21967,Johnny Test,2005,TV-Y7,18,tt15061770,5.1,8172,0,0,0,0
ts82298,Familiar Wife,2018,TV-MA,61,tt15062636,7.6,937,0,0,0,0
ts302714,The Kingdom,2021,TV-MA,47,tt15068148,6.5,1319,0,0,0,0
ts304709,Bake Squad,2021,TV-PG,38,tt15078760,6.9,651,0,0,0,0
tm1094060,My Heroes Were Cowboys,2021,PG,23,tt15084326,6.6,2279,0,0,0,0
tm1077013,Memories of a Murderer: The Nilsen Tapes,2021,R,84,tt15085784,6.3,3123,0,0,0,0
tm1082314,Untold: Malice at the Palace,2021,R,69,tt15085802,7.5,7532,0,0,0,0
ts23797,Black & White,2009,TV-14,37,tt1508870,7.6,302,0,0,0,0
ts303513,42 Days of Darkness,2022,,46,tt15090462,6.6,2279,0,0,0,0
tm1082359,Phil Wang: Philly Philly Wang Wang,2021,,63,tt15091640,6.0,561,0,0,0,0
tm1084481,Blood Brothers: Malcolm X & Muhammad Ali,2021,PG-13,95,tt15095938,6.9,906,0,0,0,0
ts330347,Cracow Monsters,2022,TV-MA,52,tt15096836,5.5,1492,0,0,0,0
ts317078,The Journalist,2022,TV-14,51,tt15101670,7.0,542,0,0,0,0
tm1091155,Untold: Breaking Point,2021,R,79,tt15101938,7.6,2400,0,0,0,0
tm1082515,Untold: Caitlyn Jenner,2021,R,69,tt15101946,6.4,2384,0,0,0,0
ts302058,Everything Will Be Fine,2021,TV-MA,32,tt15101964,6.2,335,0,0,0,0
tm1084966,Django & Django,2021,,80,tt15119170,6.9,873,0,0,0,0
tm323616,The Visit,2015,,130,tt15119398,6.6,2279,0,0,0,0
tm1098514,The Falls,2021,,129,tt15119668,7.0,1413,0,0,0,0
tm235979,My Friend Pinto,2011,PG,115,tt1512220,5.3,391,0,0,0,0
ts302489,Chicago Party Aunt,2021,TV-MA,23,tt15125616,5.3,1383,0,0,0,0
tm1026240,Perfume Imaginary Museum “Time Warp”,2020,,53,tt15127976,6.5,23,0,0,0,0
ts306188,Motel Makeover,2021,,30,tt15128558,4.8,688,0,0,0,0
tm323262,Seven Souls in the Skull Castle,2013,,179,tt15133818,7.3,47,0,0,0,0
ts296581,The Mystic River,2021,TV-14,40,tt15134080,6.6,2279,0,0,0,0
tm944307,I'm Glad I Did,2020,,123,tt15139398,8.4,1387,0,0,0,0
ts319412,Forecasting Love and Weather,2022,TV-14,66,tt15140592,7.2,1016,0,0,0,0
tm976168,Gone,2020,,15,tt15140954,7.1,18,0,0,0,0
ts321513,My Liberation Notes,2022,TV-14,62,tt15146130,8.4,276,0,0,0,0
tm1068720,D.O.D.: Day of Destiny,2021,,110,tt15149712,5.0,37,0,0,0,0
tm178201,Sherlock Holmes: A Game of Shadows,2011,PG-13,129,tt1515091,7.4,446531,0,1,0,0
ts14102,Bo on the Go!,2007,,22,tt1516172,4.1,118,0,0,0,0
ts304053,Countdown: Inspiration4 Mission to Space,2021,TV-14,50,tt15166116,7.9,1642,0,0,0,0
tm1102410,A StoryBots Space Adventure,2021,,12,tt15166478,6.6,2279,0,0,0,0
ts305254,The Ingenuity of the Househusband,2021,,6,tt15170710,6.7,396,0,0,0,0
ts305263,Baking Impossible,2021,TV-PG,49,tt15171996,7.0,1004,0,0,0,0
ts305264,School of Chocolate,2021,TV-PG,38,tt15172154,7.6,1572,0,0,0,0
ts302056,Titletown High,2021,TV-14,34,tt15192032,5.4,318,0,0,0,0
tm1087932,Prey,2021,,87,tt15198608,4.3,7084,0,0,0,0
ts9,The Walking Dead,2010,TV-MA,46,tt1520211,8.2,945125,0,0,0,1
ts310331,Twenty Somethings: Austin,2021,TV-MA,30,tt15204216,6.0,427,0,0,0,0
tm992279,Confessions of an Invisible Girl,2021,,91,tt15204288,5.2,966,0,0,0,0
ts306510,Octonauts: Above & Beyond,2021,TV-Y,25,tt15211330,7.4,66,0,0,0,0
tm1094069,The Women and the Murderer,2021,PG-13,92,tt15216504,6.4,1158,0,0,0,0
ts305732,Metal Shop Masters,2021,TV-MA,0,tt15216520,5.6,546,0,0,0,0
ts302570,John of God: The Crimes of a Spiritual Healer,2021,TV-MA,50,tt15233856,6.5,777,0,0,0,0
tm675154,Malaal,2019,,136,tt15244876,5.9,1036,0,0,0,0
tm143510,Harishchandrachi Factory,2009,G,96,tt1524539,8.4,2464,0,0,0,0
