id,country,production_id
tm325433,ES,18
ts83239,RU,64
ts55645,US,2
ts54022,JP,9
tm365961,US,2
ts55576,US,2
tm366245,IN,4
tm348467,FR,5
tm348467,AR,12
ts75981,GB,3
tm315850,US,2
tm358609,ES,18
ts79020,GB,3
tm415245,MY,34
tm307950,US,2
tm443154,US,2
ts55762,KR,38
tm432313,IN,4
tm311283,US,2
ts76458,FI,67
tm295558,CL,39
tm295558,NL,41
tm295558,FR,5
tm319477,US,2
ts82192,BR,23
tm413418,IN,4
tm442199,CN,54
tm315348,US,2
tm315348,CN,54
tm315348,TH,46
tm356742,,26
ts78356,DK,40
ts76865,JP,9
tm409220,NG,48
tm311902,US,2
tm1028083,CA,20
tm414341,US,2
tm414341,CA,20
tm411313,PL,62
tm411313,CH,59
tm411313,AL,93
tm411313,IT,11
tm319818,GB,3
tm319818,US,2
tm320756,XX,69
tm246485,IN,4
tm481189,IN,4
tm481188,NG,48
ts75012,JP,9
tm320489,DE,17
tm314138,BR,23
ts56718,US,2
tm340587,IN,4
tm427293,ES,18
ts53543,KR,38
tm429163,ES,18
tm1120937,US,2
tm453903,ES,18
ts32752,TW,47
tm372054,ES,18
tm367473,FR,5
tm1064065,SE,42
tm314829,US,2
ts78452,GB,3
ts80519,US,2
tm319224,US,2
tm313974,US,2
ts76079,FR,5
tm416458,MX,27
tm314705,US,2
tm412515,IT,11
tm412515,AR,12
tm318492,TR,28
tm317274,PH,50
tm370436,NZ,31
tm273600,JP,9
ts78430,GB,3
tm1038363,US,2
tm244277,IN,4
tm462611,MX,27
ts83489,BR,23
tm411503,US,2
tm524282,US,2
tm431928,IN,4
tm410742,IT,11
tm410742,CH,59
tm410742,FR,5
ts75676,ES,18
ts58433,US,2
tm370430,MX,27
tm370430,US,2
tm296398,KR,38
tm461159,CA,20
tm849022,US,2
tm363878,IN,4
ts83554,US,2
ts84977,US,2
tm362074,IS,43
tm362074,SE,42
tm362074,BE,14
ts77563,US,2
tm320255,TH,46
tm332572,IN,4
ts56648,US,2
tm426569,AR,12
tm426569,ES,18
tm426569,UY,32
tm346390,US,2
tm315865,BR,23
ts122290,IN,4
ts56933,NZ,31
ts56033,CO,30
ts36650,ES,18
tm370392,US,2
tm319127,US,2
tm319127,IN,4
tm326704,IN,4
tm439484,US,2
tm299730,KR,38
tm320949,MX,27
ts79086,US,2
tm316311,BR,23
tm316311,FR,5
tm316311,ES,18
tm316311,BE,14
tm886283,UA,84
tm886283,GB,3
tm886283,US,2
tm886283,NL,41
tm886283,PL,62
tm319139,IN,4
ts78291,DE,17
ts82565,RU,64
tm943790,GB,3
tm838876,US,2
ts80042,CA,20
tm411288,US,2
tm411288,NG,48
tm221225,GB,3
tm863351,US,2
tm324753,BR,23
tm363103,CA,20
tm406098,DK,40
tm406098,NL,41
tm406098,NO,24
tm406098,SE,42
tm362047,US,2
tm362264,TZ,72
tm211554,SG,74
tm211554,US,2
tm211554,GB,3
tm211554,ID,51
tm211554,CA,20
tm211554,CN,54
tm407714,FR,5
ts57281,US,2
ts82564,JP,9
tm454156,ES,18
ts78590,BR,23
ts121489,US,2
tm983784,NZ,31
tm193211,TR,28
ts74816,US,2
tm320727,US,2
tm1082974,,26
tm480647,KG,94
tm346398,US,2
tm346867,US,2
tm372318,FR,5
tm425884,US,2
tm322210,ES,18
tm451512,GB,3
tm451512,US,2
ts84904,AU,19
tm362881,JP,9
tm322569,US,2
ts80035,US,2
ts57213,GB,3
ts57213,US,2
ts217891,JP,9
tm375962,BR,23
tm366972,KR,38
tm372917,IT,11
tm372917,CH,59
tm372917,VA,95
tm372917,FR,5
tm372917,DE,17
ts78507,US,2
ts57291,JP,9
ts55232,JP,9
tm409456,IN,4
tm157062,IN,4
tm998188,ES,18
ts89014,US,2
ts57985,US,2
ts98252,US,2
tm436266,NZ,31
tm364769,IN,4
tm364769,NP,96
tm323195,US,2
tm404569,IN,4
tm361633,GH,15
ts121176,US,2
ts98316,GB,3
tm362098,US,2
ts88394,US,2
ts121189,IN,4
ts74928,FR,5
ts98340,US,2
ts98340,CA,20
ts52950,TW,47
tm414676,BR,23
tm414220,US,2
tm414220,CA,20
tm368241,US,2
ts98353,US,2
tm282988,DE,17
ts98110,US,2
ts56038,US,2
ts74931,US,2
tm353875,BR,23
tm950444,IN,4
tm950444,US,2
ts81858,KR,38
tm327708,IN,4
ts54010,KR,38
ts84056,ES,18
ts79182,ES,18
tm452767,XX,69
tm368040,US,2
tm368040,GB,3
tm368040,ES,18
tm352243,US,2
ts80410,JP,9
tm429186,ES,18
tm324124,US,2
tm414887,US,2
ts79422,US,2
tm438502,ES,18
tm419733,US,2
tm352863,US,2
tm244041,GB,3
tm244041,NL,41
tm358949,CA,20
tm358949,US,2
tm897466,FR,5
tm897466,LU,61
tm320670,FR,5
tm320670,LU,61
tm320670,US,2
tm361312,US,2
tm283581,IN,4
tm324806,US,2
ts57913,KR,38
tm353046,US,2
tm1030241,IN,4
tm328175,FR,5
tm300440,FR,5
ts54112,TW,47
ts82327,RU,64
ts76382,US,2
tm332071,US,2
ts86946,FR,5
tm324588,US,2
ts83213,CN,54
ts81632,TW,47
ts77525,US,2
tm353627,US,2
tm430660,MY,34
tm325610,US,2
ts84341,TW,47
tm363329,CA,20
ts76869,JP,9
ts78080,US,2
tm518467,ES,18
tm518467,BE,14
tm518467,DE,17
ts76540,GB,3
tm1045741,MX,27
tm1045741,US,2
ts89251,US,2
tm246330,IN,4
tm344995,GB,3
ts77474,KR,38
ts75138,KR,38
ts58442,KR,38
tm376421,JP,9
ts76753,KR,38
tm456074,US,2
tm374357,AU,19
tm429174,FR,5
tm429174,ES,18
ts77795,GB,3
tm426117,IT,11
tm518107,NG,48
tm348191,PH,50
tm327619,IN,4
ts248736,NG,48
tm360763,ID,51
ts82860,SG,74
ts8614,SG,74
ts41114,SG,74
ts82475,SG,74
ts39465,SG,74
ts82582,SG,74
ts57814,JP,9
tm429208,CA,20
tm429208,CN,54
ts77011,JP,9
ts78305,ES,18
ts82913,US,2
tm327926,AE,53
tm327926,LB,10
tm409817,FR,5
tm409817,IN,4
ts77014,TR,28
tm348919,GB,3
tm427143,US,2
tm332500,PH,50
ts84328,AU,19
ts80208,ES,18
tm305112,KR,38
ts56251,JP,9
ts84542,KR,38
ts86089,KR,38
tm337040,US,2
tm420334,US,2
ts74959,AU,19
ts119220,US,2
ts81885,US,2
tm345960,MX,27
ts90941,AR,12
tm327636,US,2
ts57116,AU,19
tm458127,US,2
ts119730,,26
tm361770,US,2
ts75355,IT,11
tm458893,RO,76
ts97584,US,2
ts74805,US,2
tm368538,FR,5
ts79988,JP,9
tm847805,IN,4
tm349803,US,2
tm349803,CA,20
tm349138,US,2
ts118696,KR,38
tm421776,US,2
tm313424,IN,4
ts80342,PH,50
ts78801,US,2
tm886086,US,2
tm328052,FR,5
tm349418,NG,48
ts41995,AU,19
tm920320,DK,40
tm920320,EG,1
tm920320,DE,17
tm479933,XX,69
tm366143,IL,65
tm351216,US,2
tm456667,,26
ts82849,US,2
tm420989,US,2
ts91034,IN,4
ts78558,US,2
tm347821,US,2
ts88469,BE,14
ts119087,BY,97
tm922407,IN,4
tm1086874,IN,4
tm352033,DE,17
tm352033,IT,11
ts75749,KR,38
tm348993,NO,24
tm348993,US,2
tm348993,IS,43
tm358239,US,2
tm347530,US,2
ts75491,US,2
tm347850,US,2
tm453098,KR,38
tm514257,ES,18
tm514494,DE,17
tm514494,ES,18
tm348568,US,2
ts81734,CN,54
ts76956,AU,19
tm349529,CU,98
tm349529,US,2
tm348281,GB,3
tm459024,AR,12
tm459024,IT,11
ts88312,FR,5
ts88312,US,2
tm413266,CA,20
tm413266,JP,9
tm413266,US,2
ts75357,US,2
ts78789,JP,9
ts76245,MX,27
ts79813,US,2
tm348845,US,2
tm429172,ES,18
ts75750,KR,38
tm415875,FR,5
ts75718,US,2
tm351214,US,2
ts75477,US,2
ts81596,AE,53
ts81596,SA,45
ts81596,SY,99
tm465408,US,2
tm371212,CA,20
tm348175,IE,25
tm474862,US,2
tm478147,NO,24
tm478147,NG,48
ts84335,PL,62
ts84010,AU,19
ts88262,GB,3
tm460948,US,2
tm366973,US,2
tm479734,ZA,37
tm479734,CA,20
tm376015,US,2
tm368448,ES,18
tm432327,IN,4
tm353247,IN,4
ts83107,US,2
tm409494,US,2
ts83970,US,2
ts84833,MX,27
ts79856,JP,9
tm361505,CA,20
ts82912,US,2
tm351688,US,2
tm450673,US,2
ts82398,US,2
ts84645,US,2
tm427465,US,2
tm227523,NG,48
tm406111,GB,3
tm406111,US,2
ts75772,GB,3
tm325325,US,2
tm464351,GB,3
tm464351,US,2
tm361998,FR,5
tm995893,PS,21
tm367065,GB,3
tm367065,US,2
tm367065,SG,74
tm408892,ES,18
tm408892,IT,11
tm1111987,GB,3
tm359103,JP,9
tm350971,PE,22
ts70631,JP,9
tm367613,IN,4
ts82419,US,2
tm824477,CN,54
tm824477,US,2
ts81036,,26
tm359150,BE,14
tm359150,FR,5
tm359150,IT,11
ts78217,ES,18
ts80993,CN,54
ts81884,GB,3
tm353791,PH,50
tm512751,NG,48
tm450832,FR,5
tm352951,PH,50
ts78031,PL,62
ts76511,GB,3
tm473502,IN,4
tm354136,MX,27
ts86497,US,2
ts76486,KR,38
tm371380,US,2
tm463217,IN,4
tm408871,ES,18
tm409376,CO,30
ts35426,GB,3
tm407775,FR,5
tm449195,MW,100
tm449195,GB,3
tm449195,US,2
tm351181,TR,28
tm351171,TR,28
tm349273,TR,28
tm412489,QA,52
tm412489,TN,101
tm412489,BE,14
tm412489,FR,5
ts77852,US,2
tm352705,GB,3
tm817504,US,2
tm893480,US,2
ts86908,US,2
tm849003,US,2
tm511940,US,2
tm511991,IN,4
tm889629,US,2
ts80856,US,2
ts76509,US,2
ts79660,CA,20
ts79660,GB,3
ts76603,JP,9
tm372061,IN,4
tm352865,XX,69
tm356666,US,2
tm403197,LB,10
tm358188,MX,27
tm1022893,NZ,31
tm1022893,HK,13
ts83555,US,2
tm357272,US,2
tm465427,PH,50
ts80059,GB,3
tm370530,AU,19
tm897418,FR,5
tm454879,RU,64
ts77600,US,2
tm423666,CN,54
ts116814,BE,14
tm424032,ES,18
tm424032,AR,12
tm368284,CO,30
tm430090,PY,102
tm376709,CL,39
tm376709,MX,27
tm376709,US,2
tm414746,MX,27
tm416134,AR,12
tm371622,AR,12
tm407318,MX,27
tm423802,AR,12
tm369452,AR,12
tm369210,CO,30
tm408257,AR,12
tm408257,US,2
tm369453,MX,27
tm426367,MX,27
ts225522,DE,17
tm367105,CO,30
tm357820,US,2
ts83455,,26
tm355724,US,2
tm439678,AR,12
tm359714,US,2
tm424888,MX,27
tm430281,IN,4
tm433228,GB,3
tm428483,PH,50
ts79585,US,2
ts76478,KR,38
tm416341,JP,9
ts116101,GB,3
ts88234,GB,3
tm351201,TR,28
ts84243,IT,11
tm425698,IN,4
tm425698,GB,3
tm358370,IN,4
tm403709,GB,3
tm835414,IN,4
tm375091,US,2
ts83763,GB,3
ts81886,US,2
ts90594,US,2
tm370781,CL,39
ts86994,GB,3
ts80617,TR,28
ts82851,US,2
tm365670,PE,22
tm358242,US,2
tm370232,US,2
tm430057,AT,49
tm430057,IQ,82
tm430057,US,2
tm368697,PH,50
tm363003,US,2
tm363488,US,2
tm360945,IN,4
ts78053,JP,9
ts81485,US,2
ts80445,,26
ts81483,FR,5
ts77520,JP,9
tm431081,NG,48
tm361161,GB,3
tm919869,DE,17
tm919869,FR,5
ts90019,US,2
tm426202,US,2
tm848995,US,2
ts85659,US,2
tm363088,GB,3
ts80671,US,2
tm1046932,JP,9
tm1046932,TH,46
tm1046932,US,2
tm1018427,US,2
tm452867,KR,38
tm358813,US,2
tm478967,AE,53
ts79234,US,2
ts82372,US,2
ts81331,US,2
tm510525,IN,4
ts77955,US,2
tm369079,US,2
tm364206,BR,23
tm434008,US,2
ts82160,US,2
tm368310,DE,17
tm368310,NO,24
tm368310,PE,22
tm363922,RU,64
tm363922,RS,103
tm363922,PL,62
ts77799,US,2
ts82915,GB,3
ts84200,US,2
ts79229,US,2
tm435916,US,2
ts87248,US,2
ts77467,JP,9
tm372486,DE,17
tm450375,IN,4
ts77545,US,2
ts82739,NL,41
ts82739,BE,14
tm244310,IN,4
tm369433,IN,4
tm478962,IN,4
ts57196,GB,3
tm321149,BR,23
tm859143,IN,4
tm443034,ES,18
ts77518,JP,9
ts77787,JP,9
ts79926,GB,3
tm478701,NG,48
tm442354,IN,4
ts95997,US,2
ts77824,US,2
tm375912,GB,3
tm823355,US,2
tm405738,AR,12
tm405738,ES,18
tm371882,CN,54
tm362878,ID,51
tm911973,US,2
tm372969,IN,4
tm336084,IN,4
tm368441,IN,4
tm405637,EG,1
tm351505,KR,38
tm366383,TR,28
ts54028,IS,43
ts78382,US,2
ts95855,,26
ts85660,KR,38
tm446480,ID,51
ts77957,US,2
ts78353,KR,38
ts78206,KR,38
ts81856,BR,23
ts78707,US,2
tm405901,US,2
ts77783,JP,9
ts58367,GB,3
tm368006,US,2
tm478654,US,2
tm430426,EG,1
ts79045,US,2
ts78099,AU,19
ts78099,US,2
ts221904,US,2
tm433381,ES,18
tm372035,FR,5
ts78298,KR,38
ts79679,TR,28
tm370472,XX,69
tm370628,US,2
tm375302,,26
ts78767,IT,11
ts78444,US,2
ts76646,JP,9
tm374395,IN,4
ts78145,US,2
ts75887,GB,3
tm1127695,ES,18
tm1127695,FR,5
tm369594,US,2
tm371741,CO,30
ts77770,JP,9
ts114080,FR,5
ts79157,JP,9
tm370440,US,2
ts85968,PR,87
ts81646,US,2
ts113506,GB,3
ts79707,AR,12
ts83457,ES,18
ts83457,US,2
ts79546,JP,9
tm357708,KR,38
ts95569,US,2
tm373873,US,2
tm855600,US,2
ts84663,US,2
ts90869,US,2
ts113109,GB,3
tm852172,NL,41
tm852172,US,2
tm850404,US,2
tm370144,US,2
ts78692,US,2
tm369315,IN,4
tm425748,ZW,104
tm371619,SG,74
tm371619,ID,51
tm371619,MY,34
ts80479,KR,38
tm843958,US,2
tm847623,US,2
ts113031,,26
tm374216,US,2
tm417392,AU,19
tm417392,US,2
ts95572,GB,3
tm404856,US,2
ts31514,US,2
tm452851,IL,65
tm452851,US,2
tm452851,FR,5
tm452851,DE,17
ts113842,GB,3
ts87224,CO,30
ts85618,US,2
ts88471,BR,23
tm373864,AR,12
ts79219,US,2
tm372891,US,2
ts81344,US,2
tm235005,CA,20
tm235005,NG,48
tm376844,MX,27
tm376844,CO,30
ts89315,FR,5
ts113748,US,2
tm861000,CA,20
tm861000,GB,3
tm861000,US,2
ts80751,US,2
tm949905,IN,4
tm363231,JP,9
ts80523,JP,9
ts79026,GB,3
ts86978,ES,18
tm423315,PE,22
ts89696,MX,27
ts113637,ES,18
ts80962,US,2
tm440946,CA,20
tm455568,US,2
tm373452,IN,4
tm408781,PK,92
ts80090,JP,9
tm373134,TR,28
ts80600,MX,27
tm428506,IN,4
tm433462,US,2
ts83561,TR,28
tm417440,ES,18
ts112733,IN,4
tm267429,US,2
tm416105,US,2
tm441232,US,2
tm371188,ID,51
ts79997,KR,38
ts85034,US,2
tm375836,LB,10
tm359975,KR,38
ts79330,GB,3
tm369389,FR,5
tm369389,ES,18
tm369389,US,2
tm369389,CA,20
tm452574,US,2
ts81064,US,2
ts84780,CO,30
tm417553,US,2
tm411358,US,2
tm376801,US,2
tm404475,US,2
tm463806,US,2
ts85480,JP,9
ts95274,FR,5
tm423624,IN,4
tm422715,IN,4
tm374226,US,2
tm448792,US,2
tm448792,CA,20
ts86726,US,2
ts89336,US,2
ts112667,US,2
ts79409,JP,9
tm836662,AU,19
tm410748,US,2
tm428558,US,2
ts84372,KR,38
tm973335,IN,4
tm458328,IN,4
tm349134,CL,39
tm408941,IE,25
ts83745,US,2
tm404828,KR,38
tm915043,US,2
tm1110150,US,2
ts83025,,26
ts85276,KR,38
ts80411,KR,38
ts89876,US,2
ts79695,BR,23
tm413082,US,2
tm434917,FR,5
tm418847,DE,17
tm458553,US,2
ts112279,,26
tm455161,IN,4
tm405849,CN,54
tm405849,JP,9
tm408306,CA,20
tm503508,JP,9
tm503508,GB,3
tm443186,US,2
tm420455,US,2
ts271888,US,2
tm858471,CA,20
ts81526,FR,5
ts83359,KR,38
ts80313,US,2
tm464557,US,2
tm407881,FR,5
tm1081074,US,2
tm418039,US,2
tm435836,IN,4
ts84661,US,2
tm447755,AU,19
tm139870,US,2
tm823302,BR,23
tm404449,MX,27
ts81318,IL,65
tm406831,JP,9
tm824398,ES,18
tm453994,CA,20
tm453994,NO,24
tm1038369,US,2
tm431169,TW,47
tm431169,US,2
ts83540,US,2
ts85170,KR,38
tm863919,US,2
tm863919,CA,20
tm863919,CN,54
tm460360,FR,5
tm460360,ES,18
ts81583,KR,38
tm897170,FR,5
ts58061,CN,54
tm407827,NL,41
tm407827,BE,14
ts111582,ES,18
tm502532,US,2
tm408104,GB,3
tm438994,US,2
tm415938,MX,27
tm373471,IN,4
ts80466,GB,3
tm411507,US,2
tm420789,IN,4
tm444564,MX,27
ts85895,RU,64
tm445153,IN,4
ts88613,GB,3
ts83657,US,2
ts80030,US,2
tm502151,ES,18
tm984155,US,2
ts82892,GB,3
tm423373,IN,4
tm475815,IN,4
ts87008,GB,3
tm912100,GB,3
tm912100,US,2
tm317542,US,2
tm76557,EG,1
tm373655,IN,4
ts111206,US,2
tm444799,CA,20
ts94677,US,2
tm411257,US,2
tm451171,NG,48
tm411528,US,2
ts80413,KR,38
tm411750,US,2
tm413557,JP,9
tm440208,TZ,72
tm449860,NG,48
tm317850,NG,48
tm411856,US,2
ts80705,US,2
tm412273,XX,69
tm411467,FR,5
tm453727,US,2
ts58528,US,2
tm420348,US,2
tm889647,US,2
ts85686,NZ,31
ts110703,GB,3
tm441050,US,2
tm441050,GB,3
tm501313,FR,5
tm501313,DE,17
tm501313,US,2
ts80709,US,2
tm413169,US,2
tm413169,AU,19
ts81757,MX,27
tm501222,ES,18
tm410298,FR,5
tm410298,IT,11
ts81007,GB,3
ts89881,US,2
ts110637,FR,5
ts110635,IT,11
ts86413,US,2
ts88296,NL,41
tm435520,US,2
tm477838,KE,79
tm466084,FR,5
ts81120,US,2
ts81294,US,2
ts83251,US,2
tm350945,ID,51
tm430496,US,2
tm432765,US,2
tm433048,US,2
tm500565,US,2
ts77034,CN,54
tm417111,PE,22
tm677746,FR,5
tm677746,IN,4
tm677746,QA,52
tm413955,DK,40
tm419496,IN,4
tm457410,TR,28
tm454431,HK,13
tm413129,PH,50
tm414447,TW,47
ts84135,MX,27
ts76313,AU,19
ts84985,GB,3
tm834847,ZA,37
tm445456,IN,4
tm409942,FR,5
ts88699,CA,20
tm420274,AU,19
tm452996,US,2
tm421161,US,2
tm418894,MX,27
tm438105,CZ,36
ts80692,JP,9
tm847008,FR,5
tm847008,BR,23
ts90645,ES,18
tm425138,JP,9
tm459742,US,2
ts83204,GB,3
tm421748,IN,4
tm446558,TR,28
ts81857,MX,27
ts82887,JP,9
ts84799,ES,18
tm458186,BD,91
ts82323,TW,47
ts82631,TH,46
tm369456,XX,69
tm845489,GB,3
ts87986,US,2
tm459527,TR,28
tm838687,US,2
tm407730,ID,51
tm416121,ID,51
tm432838,ES,18
ts89130,ES,18
tm375729,CN,54
tm992260,US,2
tm889679,US,2
ts321758,KR,38
tm458585,US,2
ts80084,JP,9
tm450512,PK,92
tm475339,US,2
ts88608,IN,4
tm465864,AE,53
ts41883,KR,38
tm447439,DE,17
tm367008,US,2
ts286632,AU,19
tm499724,NG,48
tm1000147,GB,3
ts83502,FR,5
tm462277,IN,4
ts83407,US,2
ts81821,CO,30
ts82127,JP,9
tm430748,IN,4
tm419595,KR,38
ts85619,ES,18
tm849004,US,2
tm350116,IN,4
tm420311,BR,23
ts85810,AE,53
ts82296,KR,38
tm424162,TW,47
tm371952,IN,4
ts82500,,26
ts58068,GB,3
tm426238,MY,34
ts84346,US,2
ts84346,MX,27
tm372610,GB,3
tm421560,FR,5
tm421560,BE,14
tm460198,NG,48
tm983723,GB,3
tm983723,US,2
ts4924,TW,47
tm814734,DE,17
tm499045,AU,19
ts82424,US,2
tm421335,US,2
tm440255,PL,62
tm927480,US,2
tm1004011,IN,4
tm1146751,TZ,72
tm498803,US,2
tm845437,US,2
ts89067,JP,9
ts88283,US,2
tm432022,JP,9
ts93981,MX,27
tm431349,IN,4
tm444043,CA,20
ts93947,AU,19
tm445255,IN,4
tm417488,EG,1
tm446424,CA,20
tm426260,ID,51
ts90596,CA,20
ts90596,US,2
ts90596,IE,25
ts82228,JP,9
tm918962,CA,20
tm451548,JP,9
ts81918,US,2
ts108593,US,2
ts86940,,26
ts88151,SE,42
tm471288,ZA,37
ts81944,,26
tm431321,US,2
ts82597,US,2
ts251067,US,2
ts108621,ES,18
ts81414,CN,54
ts89282,ES,18
ts84644,US,2
ts82181,JP,9
ts82550,,26
tm423761,US,2
ts82705,BR,23
ts82705,CA,20
ts82361,JP,9
tm498034,US,2
tm824331,US,2
tm438995,US,2
ts82526,US,2
tm445735,US,2
tm452440,BR,23
tm498444,,26
tm979026,US,2
tm946360,US,2
tm444469,SG,74
tm444469,PH,50
ts82560,NZ,31
tm425944,SG,74
tm425944,FR,5
tm425944,NL,41
tm470560,US,2
ts83070,US,2
tm472195,US,2
ts216679,US,2
ts108385,US,2
tm946927,US,2
ts108392,GB,3
tm465724,US,2
tm1198745,CA,20
tm1198745,US,2
tm922429,US,2
ts82559,US,2
ts82559,GB,3
tm908128,IN,4
tm828318,IN,4
tm464509,IN,4
ts82875,JP,9
tm442805,TR,28
tm455410,FR,5
tm454375,US,2
ts89958,KR,38
tm430666,MY,34
ts83430,JP,9
ts86279,US,2
tm414962,ID,51
tm430059,PH,50
tm313712,IN,4
ts224072,US,2
ts84574,US,2
ts82843,US,2
ts83247,US,2
tm444821,IT,11
ts86165,US,2
tm427335,US,2
tm427335,CA,20
tm496648,FR,5
ts107963,,26
tm443537,IN,4
tm983787,US,2
tm429377,US,2
ts108042,MX,27
ts90729,US,2
ts84633,JP,9
ts80859,CN,54
ts83071,BR,23
tm431810,GB,3
ts82867,US,2
ts83360,KR,38
ts83790,KR,38
tm421125,EG,1
tm430171,US,2
tm422359,PH,50
ts85175,TH,46
ts93611,US,2
tm456983,IN,4
ts107543,SG,74
tm433215,PH,50
ts77219,KR,38
tm313748,US,2
tm423140,GB,3
tm428597,US,2
tm430120,UY,32
tm430120,MX,27
tm430120,ES,18
tm918734,US,2
tm918734,GB,3
tm494577,NG,48
tm459789,US,2
tm445258,XX,69
tm477403,IN,4
tm459329,IN,4
ts83232,PL,62
tm451078,JP,9
tm494288,NG,48
tm428877,TR,28
ts321277,US,2
ts83491,US,2
tm444576,US,2
tm469008,US,2
tm430104,KR,38
ts83820,TH,46
tm494190,MZ,105
ts84179,US,2
ts288195,BR,23
ts107658,JP,9
ts107658,US,2
ts107724,DE,17
ts83082,US,2
tm845117,US,2
ts84484,US,2
tm1063013,RO,76
tm1063013,SE,42
ts86067,US,2
ts83814,CO,30
tm451852,ID,51
ts84533,US,2
ts83663,TW,47
ts83710,US,2
ts83925,AR,12
ts83906,US,2
ts80057,JP,9
ts84038,US,2
tm434179,ES,18
tm471968,GB,3
tm471968,US,2
tm471968,CA,20
tm423593,ID,51
ts83429,,26
tm426634,QA,52
tm426634,SY,99
tm426634,FR,5
tm426634,LB,10
tm430106,RS,103
tm430106,UY,32
tm430106,AR,12
tm848996,US,2
tm493511,IN,4
tm493556,IN,4
tm949382,IN,4
tm990835,IN,4
tm460815,IN,4
ts106612,,26
ts84932,BR,23
ts93482,US,2
tm495609,IN,4
ts86296,GB,3
ts83537,PL,62
tm426983,AT,49
tm845496,US,2
ts89564,US,2
ts84167,TW,47
tm496322,US,2
tm822832,PH,50
tm822832,US,2
tm431347,US,2
tm460124,GB,3
tm460124,US,2
tm441198,US,2
tm368699,US,2
tm475254,BD,91
tm450462,IN,4
ts85217,US,2
tm1000619,IN,4
ts89747,ES,18
ts85183,BR,23
ts84146,US,2
ts82218,JP,9
tm849131,GB,3
ts82445,CN,54
tm882606,IN,4
tm831196,IN,4
tm931686,US,2
tm494731,US,2
tm461827,ES,18
tm494847,IN,4
tm455197,IN,4
ts85451,ES,18
tm494531,ES,18
tm912190,IN,4
ts84280,JP,9
ts89048,KR,38
ts218803,US,2
tm464542,IN,4
ts88578,US,2
tm1036270,ZA,37
tm851862,MX,27
tm493175,GB,3
tm827638,US,2
tm434676,US,2
tm458467,US,2
tm474548,US,2
tm493814,ID,51
tm437608,US,2
tm462311,BE,14
tm462311,DE,17
tm434126,BR,23
ts84129,US,2
tm435487,ID,51
tm457856,,26
tm464527,,26
tm470378,US,2
tm473647,US,2
ts90280,MX,27
ts84597,US,2
ts106141,BR,23
tm244134,US,2
ts106126,FR,5
tm885845,US,2
tm450262,BE,14
tm450262,SE,42
tm450262,GB,3
tm460411,TR,28
ts106015,JP,9
ts89210,US,2
tm438005,PH,50
tm434776,US,2
tm434727,US,2
tm818502,ES,18
tm431760,MY,34
tm817709,GB,3
ts93066,US,2
ts287352,IL,65
ts106536,GB,3
tm438423,PH,50
ts83045,CN,54
tm437631,US,2
ts84779,US,2
ts84782,KR,38
ts84782,US,2
ts85126,US,2
ts309731,ES,18
ts309731,IT,11
ts89840,US,2
ts237107,US,2
ts86814,US,2
tm450769,IN,4
tm436704,US,2
tm374845,JP,9
tm449594,FR,5
tm492277,ID,51
ts87488,US,2
tm845549,US,2
tm845549,GB,3
tm436470,US,2
tm452929,ES,18
tm1080083,GB,3
tm1080083,US,2
tm1080083,GR,58
ts105825,IS,43
ts105441,GB,3
tm477006,IN,4
tm973704,IN,4
tm818499,SG,74
tm818499,MY,34
ts84586,US,2
tm437159,US,2
ts86744,KR,38
ts93054,US,2
tm443993,ES,18
tm925490,JP,9
tm925490,US,2
tm925490,CN,54
tm491499,AE,53
ts91124,KR,38
ts55532,US,2
tm476960,,26
tm463038,ES,18
ts105047,RU,64
ts85837,KR,38
ts306187,US,2
tm438250,MX,27
tm438250,AR,12
tm476959,LB,10
ts105542,US,2
ts95011,US,2
ts88379,GB,3
ts105601,US,2
ts105589,US,2
ts255779,US,2
tm475501,US,2
ts105645,US,2
ts225061,US,2
ts105608,AR,12
tm855839,DK,40
ts84930,FR,5
tm440996,US,2
tm492043,IN,4
ts249891,US,2
tm996479,IN,4
tm996479,GB,3
tm460199,IN,4
tm816432,IN,4
tm838007,IN,4
tm366025,FR,5
ts82583,SG,74
ts105192,AU,19
ts104840,DE,17
ts246073,DE,17
ts246072,DE,17
ts89744,DE,17
ts86949,GB,3
tm938793,AU,19
tm440324,CO,30
tm476922,LB,10
tm933375,FR,5
ts90508,GB,3
tm443283,US,2
ts85202,US,2
ts85250,US,2
ts85967,US,2
tm858869,DE,17
tm858869,US,2
tm897732,BE,14
tm897732,FR,5
tm467116,US,2
tm467116,SE,42
tm1000037,CZ,36
tm1000037,DE,17
tm472766,BR,23
tm474061,US,2
tm34391,GB,3
ts82592,SG,74
tm441915,US,2
tm458074,BR,23
tm246870,CA,20
tm246870,US,2
tm326270,US,2
tm450698,FR,5
tm450698,IT,11
tm441060,US,2
ts92547,TR,28
tm445852,XX,69
ts104362,US,2
ts84646,DK,40
ts104401,NO,24
tm827501,US,2
ts85398,GB,3
tm449590,US,2
tm413049,CN,54
tm490222,US,2
tm952590,US,2
ts86928,KR,38
ts92726,GB,3
tm446104,PH,50
tm454096,US,2
tm468200,IN,4
ts85510,US,2
ts104168,US,2
ts256310,US,2
tm435295,ID,51
ts104449,US,2
tm931158,US,2
tm850723,JP,9
ts287328,US,2
ts104499,PH,50
ts104483,IN,4
ts104485,TH,46
ts104507,TW,47
ts104516,,26
tm447261,US,2
